time(1),x(2),y(3),h(4),lon(5),lat(6),v(7),vz(8),theta(9),phi(10),psi(11),alf(12),beta(13),p(14),q(15),r(16),nx_out(17),ny_out(18),nz_out(19),ele(20),ail(21),rud(22),throttle(23)
0.1,-0.373175552,-35.18366448,2999.998842,109.5383583,34.83108238,320.0811125,0.026330107,-0.151641846,1.667940974,-24.91558838,-0.143975933,-0.097998873,42.60585712,1.463224279,2.25656431,0.166597444,-0.069638066,0.98266944,-1.975116429,-5.55310721,0,42220
0.11,-0.407448285,-38.38303939,2999.99857,109.5383435,34.83110852,320.097643,0.027145039,-0.137664795,2.093938828,-24.89260864,-0.128588424,-0.122291948,46.91748773,1.725141397,2.516935537,0.165970555,-0.066840237,0.998475397,-2.018101533,-5.59652194,0,42220
0.12,-0.441765408,-41.58257907,2999.998308,109.5383287,34.83113465,320.1141045,0.026181965,-0.121337891,2.563051701,-24.86682129,-0.110652407,-0.148977048,51.06087564,1.996116467,2.770411772,0.165474347,-0.063281765,1.017753906,-2.053651544,-5.635622807,0,42220
0.13,-0.476116959,-44.78228294,2999.998077,109.5383139,34.83116078,320.1305031,0.023093361,-0.102630615,3.073600054,-24.83825684,-0.090085371,-0.1779103,55.04197773,2.273793301,3.015947825,0.165099558,-0.059011349,1.040453201,-2.082252573,-5.671135211,0,42220
0.14,-0.510491228,-47.98215049,2999.997902,109.5382991,34.83118692,320.1468432,0.017543806,-0.081542969,3.623963594,-24.80691528,-0.066825921,-0.20893413,58.86679423,2.555971459,3.25258088,0.164837446,-0.054077398,1.066510978,-2.104365948,-5.703480975,0,42220
0.15,-0.544874681,-51.18218129,2999.99781,109.5382843,34.83121306,320.1631271,0.009211505,-0.058105469,4.212583065,-24.77282715,-0.040832857,-0.241878444,62.54120858,2.840594711,3.479429864,0.16467972,-0.048529675,1.095854379,-2.120431885,-5.732947764,0,42220
0.16,-0.579251883,-54.38237494,2999.997832,109.5382695,34.83123919,320.1793553,-0.002210216,-0.032318115,4.837957859,-24.73605347,-0.012084337,-0.276561872,66.07092298,3.125741531,3.69569771,0.164618474,-0.042419841,1.128399993,-2.130872643,-5.759763306,0,42220
0.17,-0.613605414,-57.58273106,2999.998002,109.5382547,34.83126533,320.1955262,-0.017011436,-0.004302979,5.498644829,-24.69659424,0.01942289,-0.312793074,69.46143553,3.409617422,3.900674365,0.164646132,-0.035801515,1.164053905,-2.136095181,-5.78412782,0,42220
0.18,-0.647915774,-60.78324929,2999.998357,109.5382398,34.83129147,320.2117279,-0.035464204,0.025911298,6.193255901,-24.65447998,0.053686878,-0.350364907,72.72309472,3.690474915,4.093376134,0.165689635,-0.028324527,1.201989764,-2.136493318,-5.80622812,0,42220
0.19,-0.682160989,-63.98393013,2999.998934,109.538225,34.83131762,320.2280234,-0.057746501,0.058184985,6.920507431,-24.60980225,0.090686862,-0.389059586,75.86229983,3.967062296,4.272827209,0.16750502,-0.020067324,1.242157393,-2.13335817,-5.823883177,0,42220
0.2,-0.716316554,-67.18477478,2999.999774,109.5382102,34.83134376,320.2444169,-0.084020948,0.092418574,7.679178238,-24.56262207,0.130380323,-0.428652962,78.88134044,4.238260634,4.438320215,0.169504348,-0.011320792,1.284911784,-2.126937078,-5.83656544,0,42220
0.21,-0.750355539,-70.38578445,3000.000919,109.5381954,34.83136991,320.2609119,-0.114476376,0.128490821,8.468071938,-24.51296997,0.172710488,-0.468913943,81.78373658,4.502847854,4.589298393,0.171689035,-0.002156985,1.330207454,-2.116948695,-5.845545173,0,42220
0.22,-0.784248527,-73.58696043,3000.002412,109.5381806,34.83139605,320.2775097,-0.149286341,0.166270852,9.286026001,-24.4609375,0.217606084,-0.509606446,84.57343957,4.759673283,4.725325634,0.174051237,0.007357,1.377923827,-2.103618405,-5.851471417,0,42220
0.23,-0.817963544,-76.78830399,3000.004298,109.5381658,34.8314222,320.2942098,-0.188601622,0.205619559,10.13191795,-24.40664673,0.264981895,-0.550491126,87.25448451,5.007685088,4.846073123,0.17658111,0.017155439,1.427921363,-2.087250126,-5.854723248,0,42220
0.24,-0.85146601,-79.98981645,3000.006624,109.538151,34.83144836,320.3110096,-0.232548243,0.246391237,11.00466537,-24.35012817,0.314739462,-0.591326969,89.83084182,5.245932679,4.951313437,0.179268081,0.027172597,1.480051591,-2.068153303,-5.85556451,0,42220
0.25,-0.884718693,-83.19149906,3000.009436,109.5381362,34.83147451,320.3279047,-0.281226557,0.288435251,11.9032259,-24.29150391,0.366767822,-0.63187285,92.30635633,5.473565014,5.04091767,0.182101106,0.037342335,1.534159275,-2.04663066,-5.854211807,0,42220
0.26,-0.917681673,-86.39335305,3000.012783,109.5381214,34.83150067,320.3448884,-0.334710603,0.331597507,12.82659435,-24.230896,0.420944275,-0.67188317,94.65293674,5.689828375,5.11339554,0.185068745,0.04793242,1.590083257,-2.022976264,-5.823670189,0,42220
0.27,-0.950312017,-89.59537957,3000.016713,109.5381066,34.83152683,320.361952,-0.393040359,0.37572521,13.77348518,-24.168396,0.477131351,-0.711100049,96.82893646,5.894032275,5.166694989,0.1881592,0.059041837,1.64765714,-1.997475266,-5.751268007,0,42220
0.28,-0.98256359,-92.79757967,3000.021276,109.5380918,34.83155299,320.3790855,-0.456220336,0.420670718,14.74219608,-24.10418701,0.535174628,-0.74925802,98.81952198,6.085535064,5.200042721,0.191360005,0.070352907,1.706704523,-1.970412579,-5.658264594,0,42220
0.29,-1.014387321,-95.99995429,3000.026518,109.538077,34.83157915,320.3962772,-0.524226988,0.466291457,15.73087406,-24.03842163,0.594905477,-0.786094718,100.6220658,6.263775012,5.21331976,0.194657771,0.081673246,1.767035393,-1.942083497,-5.554641895,0,42220
0.3,-1.045731361,-99.20250424,3000.032488,109.5380623,34.83160532,320.4135145,-0.597008912,0.512450218,16.73764038,-23.97125244,0.656143215,-0.821356574,102.2392836,6.428287718,5.206763547,0.198038415,0.092870997,1.82844993,-1.912790805,-5.445068448,0,42220
0.31,-1.076541234,-102.4052302,3000.039233,109.5380475,34.8316315,320.4307832,-0.674487241,0.559016168,17.76064491,-23.90286255,0.718697002,-0.854802148,103.6761822,6.578714246,5.180831306,0.201487438,0.103842892,1.890741988,-1.882836235,-5.33184643,0,42220
0.32,-1.106759971,-105.6081325,3000.046798,109.5380327,34.83165767,320.4480685,-0.756556406,0.605865717,18.79808426,-23.83346558,0.782367623,-0.886204362,104.9387031,6.714804124,5.136134955,0.204990128,0.114500327,1.953701691,-1.85251447,-5.216222587,0,42220
0.33,-1.136328273,-108.8112116,3000.055229,109.5380179,34.83168385,320.4653547,-0.843085222,0.65288341,19.8482151,-23.76318359,0.846949248,-0.915352129,106.033122,6.836415492,5.073407614,0.208531725,0.124763439,2.017117505,-1.822109389,-5.098970699,0,42220
0.34,-1.165184667,-112.0144674,3000.064568,109.5380032,34.83171003,320.4826255,-0.93391824,0.699962556,20.90935326,-23.69226074,0.912231195,-0.942051648,106.965784,6.943513458,4.993483946,0.21209755,0.134558721,2.080778017,-1.791891513,-4.980649827,0,42220
0.35,-1.1932657,-115.2179,3000.074857,109.5379884,34.83173622,320.4998644,-1.028877339,0.747005761,21.9798851,-23.62081909,0.977999689,-0.966127419,107.7429881,7.036167227,4.897286451,0.21567312,0.143818179,2.144473572,-1.762116176,-4.861718273,0,42220
0.36,-1.220506119,-118.4215087,3000.086135,109.5379737,34.83176242,320.5170549,-1.127763506,0.793925643,23.05825043,-23.54907227,1.044039614,-0.987423051,108.3709384,7.114546232,4.785814261,0.219244262,0.152479156,2.207997816,-1.733022009,-4.742583348,0,42220
0.37,-1.246839092,-121.6252932,3000.098438,109.5379589,34.83178861,320.5341804,-1.230358788,0.840644777,24.14295578,-23.47717285,1.110136247,-1.00580187,108.8557247,7.178915483,4.660132954,0.222797203,0.160484424,2.27114913,-1.704829889,-4.6236226,0,42220
0.38,-1.27219642,-124.8292525,3000.111803,109.5379442,34.83181481,320.5512248,-1.336428376,0.887095928,25.23256683,-23.40527344,1.176076947,-1.021147333,109.2033158,7.229630174,4.521364766,0.226318672,0.167782358,2.333732017,-1.677741912,-4.505192356,0,42220
0.39,-1.296508769,-128.0333855,3000.12626,109.5379295,34.83184102,320.5681726,-1.445722798,0.933222115,26.3257103,-23.33355713,1.241652783,-1.033363258,109.419559,7.26712967,4.370678994,0.229795974,0.174327122,2.395558385,-1.651940687,-4.387630649,0,42220
0.4,-1.319705897,-131.2376911,3000.14184,109.5379148,34.83186724,320.585009,-1.557980183,0.97897613,27.4210701,-23.262146,1.306660101,-1.042373881,109.5101816,7.291930949,4.209282512,0.233217075,0.180078835,2.45644873,-1.627588789,-4.271257682,0,42220
0.41,-1.341716897,-134.4421675,3000.158569,109.5379,34.83189346,320.6017201,-1.672928569,1.024320364,28.51738358,-23.19119263,1.370901988,-1.048123743,109.4807931,7.304621583,4.038410449,0.236570663,0.185003682,2.516233217,-1.60482843,-4.156375256,0,42220
0.42,-1.362470433,-137.646813,3000.176472,109.5378854,34.83191968,320.6182929,-1.79028823,1.069226146,29.6134491,-23.12081909,1.434189644,-1.050577417,109.3368879,7.305852363,3.859317062,0.239846206,0.189073985,2.574752647,-1.583781339,-4.043265788,0,42220
0.43,-1.381894978,-140.8516257,3000.19557,109.5378707,34.83194591,320.6347157,-1.909773978,1.113673687,30.70811844,-23.05114746,1.49634363,-1.049719087,109.0838482,7.296329603,3.673266879,0.243034005,0.192268217,2.631859308,-1.564548715,-3.932191243,0,42220
0.44,-1.39991905,-144.0566033,3000.215881,109.537856,34.83197215,320.6509779,-2.031097435,1.157650709,31.80029488,-22.9822998,1.557195002,-1.045551994,108.7269453,7.276807268,3.481526158,0.246125227,0.194570967,2.68741769,-1.547211489,-3.823392103,0,42220
0.45,-1.416471435,-147.2617434,3000.23742,109.5378414,34.8319984,320.6670704,-2.153969222,1.201152086,32.88893509,-22.91436768,1.616586304,-1.03809775,108.2713423,7.248078992,3.285354739,0.249111943,0.195972856,2.741305074,-1.53183073,-3.717086461,0,42220
0.46,-1.431481416,-150.4670434,3000.260201,109.5378267,34.83202465,320.6829852,-2.278101067,1.24417901,33.97305298,-22.84741211,1.674372426,-1.027395552,107.722095,7.210970069,3.085998329,0.25198714,0.196470399,2.793411997,-1.518448158,-3.613469284,0,42220
0.47,-1.444878981,-153.6725006,3000.284233,109.5378121,34.83205091,320.6987158,-2.40320779,1.2867378,35.05170441,-22.78149414,1.730421323,-1.013501289,107.0841528,7.166329474,2.884681275,0.25474474,0.196065831,2.843642585,-1.50708677,-3.512711856,0,42220
0.48,-1.456595019,-156.8781119,3000.309523,109.5377975,34.83207717,320.714257,-2.529009164,1.32883954,36.12400055,-22.71670532,1.784614583,-0.996486579,106.3623595,7.115022079,2.68259985,0.2573796,0.19476689,2.891914738,-1.497751829,-3.414961434,0,42220
0.49,-1.466561519,-160.0838744,3000.336076,109.5377829,34.83210345,320.7296051,-2.655231618,1.370498776,37.18910217,-22.65307617,1.83684786,-0.976437725,105.5614536,7.057921034,2.480916096,0.259887507,0.192586557,2.938160226,-1.490431657,-3.320341112,0,42220
0.5,-1.474711729,-163.2897848,3000.363892,109.5377684,34.83212973,320.7447576,-2.781609791,1.411732435,38.24620819,-22.59063721,1.887031157,-0.95345463,104.6860674,6.995900426,2.280752239,0.262265169,0.189542778,2.982324635,-1.485098712,-3.228949903,0,42220
0.51,-1.480980328,-166.4958397,3000.392971,109.5377538,34.83215602,320.759713,-2.907887908,1.45255959,39.29457855,-22.52938843,1.935088975,-0.927649662,103.7407272,6.929828342,2.08318569,0.264510189,0.185658143,3.024367199,-1.481710871,-3.140863031,0,42220
0.52,-1.485303559,-169.7020357,3000.423309,109.5377393,34.83218232,320.7744714,-3.033820986,1.492999554,40.33350754,-22.46939087,1.980960329,-0.899146499,102.729852,6.860560213,1.889244639,0.266621049,0.180959558,3.064260562,-1.480212331,-3.056132438,0,42220
0.53,-1.487619361,-172.9083692,3000.454901,109.5377248,34.83220863,320.7890337,-3.159175855,1.533072114,41.36233902,-22.41055298,2.024598634,-0.868078959,101.6577525,6.788932712,1.699904248,0.268597072,0.175477888,3.101990381,-1.48053517,-2.974787475,0,42220
0.54,-1.487867472,-176.1148367,3000.487738,109.5377103,34.83223495,320.8034019,-3.28373201,1.572795868,42.38045883,-22.35290527,2.065971476,-0.834589825,100.52863,6.715758056,1.516083419,0.270438386,0.169247594,3.137554892,-1.482600464,-2.896835792,0,42220
0.55,-1.485989529,-179.3214344,3000.521811,109.5376958,34.83226127,320.8175787,-3.407282272,1.612188101,43.38729477,-22.29641724,2.105060265,-0.798829683,99.34657461,6.641818859,1.338642145,0.272145889,0.162306357,3.170964357,-1.486319669,-2.822264379,0,42220
0.56,-1.481929132,-182.5281587,3000.557107,109.5376813,34.83228761,320.8315679,-3.529633292,1.651263595,44.38231659,-22.24105835,2.141859798,-0.760955774,98.11556388,6.567863497,1.168379411,0.273721198,0.154694702,3.202240464,-1.491595938,-2.75104076,0,42220
0.57,-1.475631914,-185.7350056,3000.593613,109.5376669,34.83231395,320.8453738,-3.650605877,1.690034389,45.36503601,-22.18673706,2.176377715,-0.721130879,96.83946136,6.494602033,1.00603162,0.275166605,0.146455622,3.231415648,-1.498325422,-2.683114318,0,42220
0.58,-1.467045571,-188.9419716,3000.631314,109.5376525,34.8323403,320.8590011,-3.770035162,1.72850883,46.3350029,-22.13345337,2.208633893,-0.679522233,95.52201498,6.422702677,0.852271533,0.276485028,0.137634201,3.258532372,-1.506398548,-2.618417712,0,42220
0.59,-1.456119892,-192.1490526,3000.670191,109.5376381,34.83236667,320.8724554,-3.887770643,1.766691685,47.29180527,-22.08108521,2.23865975,-0.636300484,94.1668556,6.352788822,0.707707668,0.277679957,0.12827725,3.283642354,-1.515701317,-2.556868377,0,42220
0.6,-1.442806774,-195.3562449,3000.710228,109.5376237,34.83239304,320.8857422,-4.003676055,1.804583192,48.23506165,-22.02957153,2.266497505,-0.591638699,92.77749574,6.285436636,0.572884147,0.278755405,0.118432952,3.306805768,-1.526116523,-2.498370086,0,42220
0.61,-1.42706021,-198.5635446,3000.751404,109.5376094,34.83241942,320.8988676,-4.11762915,1.84217906,49.16443253,-21.97885132,2.292199383,-0.545711421,91.35732841,6.221173213,0.448280942,0.279715849,0.108150515,3.328090403,-1.537525016,-2.442814535,0,42220
0.62,-1.408836274,-201.770948,3000.7937,109.5375951,34.83244582,320.9118376,-4.22952134,1.879470229,50.07961273,-21.92883301,2.315826781,-0.498693779,89.9096262,6.1604752,0.334314488,0.280566182,0.097479847,3.347570855,-1.549806636,-2.390082944,0,42220
0.63,-1.388093094,-204.9784511,3000.837092,109.5375808,34.83247222,320.9246587,-4.339257262,1.916442513,50.98033142,-21.87939453,2.337449407,-0.450760659,88.43754057,6.103767941,0.231338629,0.281311654,0.086471246,3.365327662,-1.562841323,-2.340047647,0,42220
0.64,-1.364790805,-208.1860501,3000.88156,109.5375665,34.83249863,320.9373369,-4.446754245,1.953076959,51.86634064,-21.83050537,2.357144403,-0.402085931,86.94410147,6.05142511,0.139645851,0.281957826,0.075175104,3.38144647,-1.576510088,-2.292573648,0,42220
0.65,-1.3388915,-211.3937412,3000.927079,109.5375523,34.83252506,320.9498785,-4.55194171,1.989349246,52.73743439,-21.78201294,2.374995457,-0.352841734,85.43221715,6.003768836,0.059468783,0.28251051,0.063641635,3.396017172,-1.590696082,-2.247520137,0,42220
0.66,-1.310359167,-214.6015207,3000.973627,109.5375381,34.83255149,320.9622897,-4.654760514,2.025230169,53.59342957,-21.7338562,2.391091914,-0.303197821,83.9046744,5.961070155,-0.00901809,0.282975724,0.051920623,3.40913313,-1.605285091,-2.204741935,0,42220
0.67,-1.279159624,-217.8093848,3001.021178,109.5375239,34.83257794,320.9745763,-4.755162244,2.060685635,54.43416977,-21.68591309,2.405527898,-0.253320967,82.36413897,5.923549926,-0.06569652,0.283359644,0.040061189,3.420890347,-1.620166533,-2.164090869,0,42220
0.68,-1.245260438,-221.0173297,3001.069709,109.5375097,34.83260439,320.9867441,-4.85310848,2.095676899,55.25952911,-21.63806152,2.418401445,-0.203374426,80.8131564,5.891380082,-0.110502429,0.28366855,0.02811158,3.431386703,-1.63523407,-2.125417057,0,42220
0.69,-1.208630845,-224.2253517,3001.119195,109.5374956,34.83263086,320.9987986,-4.94857003,2.130161047,56.06941223,-21.590271,2.429813664,-0.153517449,79.25415309,5.864685172,-0.143423727,0.283908789,0.016118979,3.440721231,-1.650386078,-2.088570104,0,42220
0.7,-1.169241665,-227.4334472,3001.16961,109.5374815,34.83265734,321.0107451,-5.041526162,2.164090395,56.86373138,-21.5423584,2.439867916,-0.103904851,77.68943769,5.843544159,-0.164498015,0.284086729,0.004129334,3.448993415,-1.665526107,-2.05340019,0,42220
0.71,-1.127065207,-230.6416123,3001.22093,109.5374674,34.83268383,321.0225885,-5.131963827,2.19741416,57.6424408,-21.49429321,2.448669036,-0.054686633,76.12120282,5.827992608,-0.173810223,0.284208715,-0.007812792,3.456302488,-1.680563683,-2.01975906,0,42220
0.72,-1.082075186,-233.8498435,3001.273129,109.5374534,34.83271033,321.0343336,-5.219876883,2.230077505,58.40550613,-21.44598389,2.456322585,-0.006007648,74.55152695,5.818024869,-0.171490197,0.28428104,-0.01966435,3.462746879,-1.695414054,-1.987500901,0,42220
0.73,-1.034246611,-237.0581372,3001.326181,109.5374393,34.83273684,321.0459846,-5.305265345,2.262022734,59.15291595,-21.39727783,2.462934146,0.04199269,72.98237664,5.813596595,-0.157710255,0.284309903,-0.031383923,3.468423584,-1.709998903,-1.956483124,0,42220
0.74,-0.983555706,-240.2664896,3001.380063,109.5374253,34.83276336,321.0575673,-5.388134647,2.293189526,59.88467789,-21.34814453,2.468634783,0.08919323,71.4164096,5.814799521,-0.132250261,0.284455909,-0.042212525,3.471926369,-1.724246377,-1.926567028,0,42220
0.75,-0.929980717,-243.4748974,3001.434746,109.5374114,34.83278989,321.0690863,-5.468360821,2.323512554,60.60083008,-21.29846191,2.473536137,0.13546406,69.85497335,5.822148218,-0.095328659,0.284562207,-0.052740851,3.474483187,-1.73990278,-1.897245266,0,42220
0.76,-0.873501207,-246.6833574,3001.490206,109.5373974,34.83281644,321.080544,-5.545935239,2.352927446,61.3014183,-21.24816895,2.477747041,0.180679057,68.29942015,5.835594517,-0.047259356,0.28463596,-0.063039899,3.476601195,-1.755417545,-1.868558336,0,42220
0.77,-0.814097668,-249.8918662,3001.546415,109.5373835,34.83284299,321.0919435,-5.620882795,2.381368637,61.98650742,-21.19717407,2.481373708,0.224718473,66.75117145,5.854884931,0.01161545,0.284690897,-0.073078528,3.478441009,-1.770214607,-1.840509987,0,42220
0.78,-0.75175136,-253.1004203,3001.603347,109.5373697,34.83286956,321.1032871,-5.693234681,2.408769369,62.65616989,-21.14538574,2.484518494,0.267469081,65.21162488,5.879715995,0.080925375,0.28473343,-0.082826491,3.480102182,-1.784173932,-1.813036496,0,42220
0.79,-0.686444213,-256.3090167,3001.660977,109.5373558,34.83289614,321.1145771,-5.763024736,2.43506217,63.3105011,-21.09274292,2.487279404,0.308824267,63.68211506,5.909762337,0.160272679,0.284768512,-0.092254991,3.481669744,-1.797256228,-1.786048004,0,42220
0.8,-0.618158722,-259.5176518,3001.71928,109.537342,34.83292273,321.1258153,-5.83028834,2.460178614,63.94959641,-21.03918457,2.489749773,0.348684078,62.16389838,5.94468373,0.249233783,0.284800588,-0.10133692,3.483221747,-1.809440977,-1.759446814,0,42220
0.81,-0.546877869,-262.7263223,3001.778231,109.5373282,34.83294933,321.1370033,-5.895061778,2.484050512,64.57357788,-20.98461914,2.492018,0.386955267,60.65814821,5.984128789,0.347361142,0.284833747,-0.11004697,3.484830365,-1.820716459,-1.733135425,0,42220
0.82,-0.472585031,-265.935025,3001.837804,109.5373144,34.83297594,321.1481423,-5.957381735,2.506611109,65.18256378,-20.92904663,2.494167345,0.423551302,59.1659548,6.027737846,0.454185234,0.284871746,-0.118361675,3.486562098,-1.831077299,-1.707020038,0,42220
0.83,-0.395263912,-269.1437564,3001.897977,109.5373007,34.83300257,321.1592335,-6.017284856,2.527793407,65.77670288,-20.87237549,2.496275765,0.458392372,57.68832722,6.075145778,0.56921659,0.28491801,-0.126259427,3.488477731,-1.840524343,-1.681012026,0,42220
0.84,-0.314898466,-272.3525132,3001.958725,109.537287,34.8330292,321.1702776,-6.074807363,2.547533274,66.35614014,-20.8145752,2.498415799,0.491405376,56.22619608,6.125984484,0.691947801,0.284975644,-0.13372048,3.490632433,-1.849063615,-1.655028502,0,42220
0.85,-0.231472829,-275.5612918,3002.020025,109.5372733,34.83305585,321.1812751,-6.129984731,2.565768003,66.92102051,-20.75561523,2.500654484,0.522523903,54.78041674,6.179885411,0.821855492,0.285047424,-0.140726933,3.493075747,-1.856706482,-1.628992468,0,42220
0.86,-0.144971265,-278.7700889,3002.081854,109.5372597,34.83308251,321.1922266,-6.182851406,2.582437515,67.47151184,-20.69549561,2.503053327,0.551688192,53.35177248,6.236481915,0.958402255,0.285135809,-0.14726272,3.495851683,-1.863469235,-1.602832775,0,42220
0.87,-0.05537811,-281.9789009,3002.144188,109.5372461,34.83310918,321.2031323,-6.233440582,2.597484827,68.00779724,-20.63415527,2.505668297,0.578845098,51.9409778,6.2954113,1.101038535,0.285242951,-0.153313592,3.498998895,-1.869372191,-1.576483993,0,42220
0.88,0.03732228,-285.1877244,3002.207006,109.5372325,34.83313586,321.2139922,-6.281784012,2.610856056,68.53004456,-20.57159424,2.508549857,0.603948036,50.54868162,6.356316719,1.249204467,0.285370706,-0.15886709,3.502550807,-1.874439344,-1.549886235,0,42220
0.89,0.13314557,-288.3965558,3002.270285,109.5372189,34.83316256,321.2248063,-6.327911872,2.622501612,69.03843689,-20.5078125,2.51174303,0.626956925,49.17547036,6.418849115,1.402331679,0.285520631,-0.163912526,3.506535715,-1.878698565,-1.522984961,0,42220
0.9,0.232107481,-291.6053914,3002.334004,109.5372054,34.83318926,321.2355744,-6.371852657,2.632375002,69.53316498,-20.44277954,2.515287494,0.647838123,47.82187098,6.482668802,1.559845041,0.28569401,-0.16844095,3.51097703,-1.882180644,-1.495730774,0,42220
0.91,0.334223829,-294.8142277,3002.39814,109.5371919,34.83321598,321.2462961,-6.413633115,2.640434742,70.01442719,-20.37652588,2.519217691,0.66656435,46.48835393,6.547446902,1.721164378,0.285891859,-0.172445125,3.515893475,-1.884918944,-1.468079221,0,42220
0.92,0.439510542,-298.0230608,3002.462673,109.5371785,34.83324271,321.2569712,-6.453278217,2.646643639,70.48241425,-20.309021,2.523562976,0.683114617,45.17533591,6.612866613,1.885706145,0.286114942,-0.175919496,3.521299295,-1.886949012,-1.439990595,0,42220
0.93,0.547983692,-301.231887,3002.527581,109.5371651,34.83326945,321.2675991,-6.490811156,2.650969744,70.93733978,-20.24032593,2.528347777,0.697474132,43.88318263,6.67862442,2.052885058,0.286363778,-0.178860156,3.527204447,-1.888308501,-1.411429743,0,42220
0.94,0.65965951,-304.4407026,3002.592843,109.5371517,34.8332962,321.2781792,-6.52625337,2.653385401,71.37940979,-20.17044067,2.533591772,0.709634214,42.61221133,6.744430941,2.222115694,0.286638669,-0.181264812,3.533614907,-1.889036213,-1.382365895,0,42220
0.95,0.774554399,-307.6495036,3002.65844,109.5371383,34.83332297,321.2887109,-6.559624591,2.653869152,71.80882263,-20.09933472,2.539310087,0.719592192,41.3626933,6.810011804,2.392814051,0.286939701,-0.183132751,3.540532835,-1.889172291,-1.352772494,0,42220
0.96,0.892684937,-310.8582861,3002.724349,109.537125,34.83334974,321.2991933,-6.590942919,2.652403593,72.22579193,-20.02709961,2.545513506,0.727351301,40.13485623,6.8751084,2.564399068,0.287266758,-0.184464803,3.547956824,-1.888757957,-1.322627045,0,42220
0.97,1.014067896,-314.0670462,3002.790551,109.5371117,34.83337653,321.3096258,-6.620224908,2.648977757,72.63053894,-19.95373535,2.552208691,0.732920572,38.92888648,6.939478326,2.736294119,0.287619549,-0.185263303,3.555882195,-1.887834721,-1.291910984,0,42220
0.98,1.138720233,-317.2757797,3002.857026,109.5370984,34.83340333,321.3200073,-6.647485671,2.643586159,73.02326965,-19.87924194,2.559398408,0.736314714,37.74493119,7.002895735,2.907928465,0.287997614,-0.185532049,3.564301233,-1.886444185,-1.260609551,0,42220
0.99,1.266659096,-320.4844825,3002.923754,109.5370852,34.83343015,321.330337,-6.672739001,2.636228561,73.40419769,-19.80368042,2.567081772,0.73755399,36.58310039,7.065151713,3.07873867,0.288400339,-0.185276269,3.573203378,-1.884628257,-1.228711681,0,42220
1,1.397901814,-323.6931504,3002.990714,109.537072,34.83345697,321.3406138,-6.695997497,2.62691021,73.77355194,-19.72711182,2.57525448,0.736664083,35.44346892,7.126054403,3.248169982,0.288826971,-0.18450257,3.582575518,-1.882428481,-1.196209912,0,42220
