time(1),x(2),y(3),h(4),lon(5),lat(6),v(7),vz(8),theta(9),phi(10),psi(11),alf(12),beta(13),p(14),q(15),r(16),nx(17),ny(18),nz(19),ele(20),ail(21),rud(22),throttle(23)
1.48,391.014,-0.644202,3002.34,55.99999230120936,41.36352071787465,265.985,6.37583,3.77151,-11.7571,-0.852515,2.38168,-0.0578489,-11.1307,4.80088,-0.653111,0.33703,0.0139963,2.31085,-1.70396,0.6,0.0,42220.0
1.5,396.332,-0.683543,3002.47,55.999991831049186,41.363568601524996,266.027,6.62766,3.86285,-11.9818,-0.884937,2.41969,-0.0620058,-11.0802,4.82295,-0.684747,0.338239,0.0146266,2.33528,-1.70396,0.6,0.0,42220.0
1.52,401.65,-0.724691,3002.61,55.99999133929375,41.36361648517534,266.069,6.88394,3.95437,-12.2057,-0.918433,2.45692,-0.0657708,-11.0298,4.8207,-0.717194,0.33996,0.0151928,2.36312,-1.65396,0.6,0.0,42220.0
1.54,406.97,-0.767701,3002.75,55.99999082528574,41.36366438683383,266.111,7.14529,4.04557,-12.4287,-0.952917,2.49309,-0.0691256,-10.9801,4.81771,-0.750381,0.341111,0.0156921,2.38593,-1.65396,0.6,0.0,42220.0
1.56,412.29,-0.812627,3002.9,55.99999028837982,41.36371228849232,266.152,7.41074,4.13644,-12.6508,-0.988398,2.52822,-0.0720528,-10.9315,4.81403,-0.784176,0.342228,0.0161217,2.40809,-1.65396,0.6,0.0,42220.0
1.58,417.61,-0.859521,3003.05,55.99998972795454,41.36376019015082,266.192,7.68013,4.22695,-12.872,-1.02488,2.56232,-0.0745384,-10.8844,4.80971,-0.818439,0.343313,0.0164788,2.42961,-1.65396,0.6,0.0,42220.0
1.6,422.931,-0.908438,3003.21,55.99998914335259,41.36380810081338,266.233,7.95334,4.31708,-13.0925,-1.06237,2.59541,-0.0765716,-10.8393,4.8048,-0.853028,0.344364,0.016761,2.45051,-1.65396,0.6,0.0,42220.0
1.62,428.253,-0.959431,3003.38,55.999988533940595,41.363856020480014,266.272,8.23022,4.40681,-13.3122,-1.10086,2.62735,-0.0781453,-10.7964,4.77656,-0.887807,0.345913,0.0169668,2.47461,-1.60396,0.6,0.0,42220.0
1.64,433.576,-1.01256,3003.55,55.999987899001475,41.36390394915072,266.311,8.51138,4.49569,-13.5311,-1.14025,2.65788,-0.0792549,-10.7562,4.74857,-0.922683,0.346881,0.0170952,2.49349,-1.60396,0.6,0.0,42220.0
1.66,438.899,-1.06787,3003.72,55.99998723799746,41.36395187782142,266.35,8.79579,4.58371,-13.7494,-1.18054,2.68706,-0.0798975,-10.7191,4.72084,-0.957508,0.347806,0.0171459,2.51154,-1.60396,0.6,0.0,42220.0
1.68,444.222,-1.12542,3003.9,55.99998655022343,41.363999806492124,266.389,9.08327,4.67087,-13.9671,-1.22171,2.71491,-0.0800738,-10.6853,4.6934,-0.992131,0.348687,0.0171186,2.52878,-1.60396,0.6,0.0,42220.0
1.7,449.547,-1.18527,3004.09,55.99998583496235,41.36404775317097,266.426,9.37367,4.75717,-14.1842,-1.26376,2.74149,-0.0797878,-10.6553,4.66627,-1.0264,0.349527,0.0170135,2.54525,-1.60396,0.6,0.0,42220.0
1.72,454.871,-1.24746,3004.28,55.99998509173618,41.364095690845744,266.464,9.6668,4.84262,-14.4009,-1.30668,2.76667,-0.0790475,-10.6291,4.61669,-1.06019,0.350853,0.0168314,2.56479,-1.55396,0.6,0.0,42220.0
1.74,460.196,-1.31206,3004.48,55.99998431970834,41.36414363752459,266.501,9.96325,4.92678,-14.6171,-1.35033,2.79023,-0.0778633,-10.6072,4.56821,-1.0934,0.351594,0.016574,2.57898,-1.55396,0.6,0.0,42220.0
1.76,465.522,-1.37911,3004.69,55.99998351840081,41.36419159320751,266.538,10.262,5.00967,-14.8331,-1.39471,2.81222,-0.076247,-10.5897,4.52082,-1.1259,0.352284,0.0162438,2.59223,-1.55396,0.6,0.0,42220.0
1.78,470.848,-1.44867,3004.9,55.99998268709654,41.36423954889043,266.574,10.5628,5.09131,-15.0488,-1.4398,2.83272,-0.0742136,-10.5767,4.47453,-1.15754,0.352925,0.0158427,2.60459,-1.55396,0.6,0.0,42220.0
1.8,476.175,-1.52079,3005.12,55.99998182519797,41.364287513577416,266.61,10.8655,5.17172,-15.2644,-1.48557,2.85178,-0.0717815,-10.5685,4.42933,-1.18821,0.353519,0.0153736,2.61608,-1.55396,0.6,0.0,42220.0
1.82,481.502,-1.59552,3005.34,55.99998093210757,41.36433547826441,266.646,11.1698,5.25093,-15.48,-1.532,2.86929,-0.0689718,-10.5651,4.36244,-1.21778,0.354593,0.0148398,2.63055,-1.50396,0.6,0.0,42220.0
1.84,486.829,-1.67291,3005.57,55.999980007227784,41.36438344295139,266.681,11.4765,5.32851,-15.6956,-1.57896,2.88506,-0.0658078,-10.5666,4.29738,-1.2462,0.355079,0.0142452,2.63962,-1.50396,0.6,0.0,42220.0
1.86,492.157,-1.75302,3005.81,55.99997904984156,41.364431416642454,266.715,11.7844,5.40451,-15.9113,-1.62641,2.89916,-0.0623132,-10.5731,4.23413,-1.27336,0.355511,0.0135945,2.6477,-1.50396,0.6,0.0,42220.0
1.88,497.485,-1.83589,3006.05,55.99997805947087,41.364479390333514,266.75,12.0933,5.47897,-16.1273,-1.67432,2.91168,-0.058514,-10.5845,4.17268,-1.29916,0.35589,0.0128918,2.65483,-1.50396,0.6,0.0,42220.0
1.9,502.814,-1.92157,3006.3,55.999977035518164,41.36452737302864,266.784,12.4029,5.55192,-16.3436,-1.72269,2.92267,-0.0544385,-10.6008,4.113,-1.32352,0.356221,0.0121417,2.66107,-1.50396,0.6,0.0,42220.0
1.92,508.142,-2.01012,3006.55,55.99997597726638,41.364575346719704,266.818,12.7133,5.62341,-16.5603,-1.77146,2.93206,-0.0501168,-10.6219,4.03226,-1.34636,0.357028,0.0113493,2.67025,-1.45396,0.6,0.0,42220.0
1.94,513.472,-2.10158,3006.81,55.9999748842375,41.36462333841891,266.851,13.0248,5.69304,-16.7776,-1.82049,2.93965,-0.0455801,-10.6476,3.95399,-1.36767,0.357247,0.0105201,2.67401,-1.45396,0.6,0.0,42220.0
1.96,518.801,-2.19599,3007.08,55.99997375595348,41.36467132111404,266.885,13.3364,5.76086,-16.9954,-1.86975,2.94554,-0.0408585,-10.678,3.87815,-1.3874,0.35741,0.00966003,2.67676,-1.45396,0.6,0.0,42220.0
1.98,524.131,-2.29341,3007.35,55.99997259169726,41.36471931281324,266.918,13.648,5.82692,-17.2139,-1.9192,2.94982,-0.0359834,-10.7126,3.80471,-1.40549,0.357521,0.00877436,2.67856,-1.45396,0.6,0.0,42220.0
2.0,529.461,-2.39387,3007.63,55.99997139111032,41.36476730451244,266.95,13.9593,5.89129,-17.4332,-1.96883,2.95256,-0.030987,-10.7515,3.73361,-1.42191,0.357582,0.00786857,2.67946,-1.45396,0.6,0.0,42220.0
2.02,534.792,-2.49742,3007.92,55.999970153595115,41.364815305215714,266.983,14.2701,5.95401,-17.6534,-2.01859,2.9537,-0.0259023,-10.7942,3.642,-1.43664,0.35812,0.00694829,2.68332,-1.40396,0.6,0.0,42220.0
2.04,540.122,-2.60411,3008.21,55.9999688785541,41.36486329691492,267.015,14.5811,6.01471,-17.8744,-2.06833,2.95304,-0.0207616,-10.8405,3.5534,-1.44974,0.35807,0.00601956,2.68177,-1.40396,0.6,0.0,42220.0
2.06,545.453,-2.71398,3008.5,55.99996756550923,41.36491129761819,267.047,14.8911,6.07345,-18.0964,-2.11801,2.9507,-0.0155953,-10.8902,3.46775,-1.46118,0.357965,0.00508839,2.67922,-1.40396,0.6,0.0,42220.0
2.08,550.784,-2.82706,3008.81,55.999966214101995,41.364959298321466,267.079,15.2,6.1303,-18.3195,-2.16761,2.94677,-0.0104335,-10.9429,3.38501,-1.47099,0.357808,0.00415998,2.67575,-1.40396,0.6,0.0,42220.0
2.1,556.115,-2.9434,3009.12,55.99996482373484,41.36500729902474,267.111,15.5076,6.18532,-18.5436,-2.2171,2.94134,-0.00530593,-10.9983,3.3051,-1.47918,0.357603,0.0032395,2.67141,-1.40396,0.6,0.0,42220.0
2.12,561.447,-3.06303,3009.43,55.99996339404924,41.36505530873208,267.143,15.8136,6.23859,-18.7689,-2.26645,2.93434,-0.000241757,-11.056,3.20514,-1.48578,0.357878,0.00233204,2.67006,-1.35396,0.6,0.0,42220.0
2.14,566.779,-3.186,3009.76,55.999961924447646,41.36510331843943,267.174,16.1188,6.28972,-18.9953,-2.3155,2.92561,0.00473136,-11.1158,3.10864,-1.49089,0.357565,0.00144288,2.66332,-1.35396,0.6,0.0,42220.0
2.16,572.11,-3.31233,3010.09,55.999960414691046,41.365151319142704,267.205,16.422,6.3388,-19.223,-2.36423,2.91524,0.00959123,-11.177,3.01558,-1.4945,0.35721,0.000626253,2.6555,-1.35396,0.6,0.0,42220.0
2.18,577.443,-3.44206,3010.42,55.9999588643014,41.365199337854115,267.236,16.723,6.38591,-19.4519,-2.4126,2.90336,0.0143137,-11.2393,2.92587,-1.49667,0.356805,-0.00016223,2.6468,-1.35396,0.6,0.0,42220.0
