time(1),x(2),y(3),h(4),lon(5),lat(6),v(7),vz(8),theta(9),phi(10),psi(11),alf(12),beta(13),p(14),q(15),r(16),nx(17),ny(18),nz(19),ele(20),ail(21),rud(22),throttle(23)
1.48,391.016,-0.642457,3002.32,55.999992322063676,41.36352073588279,265.999,6.24634,3.5577,-11.756,-0.817852,2.19841,-0.049847,-11.1565,3.59424,-0.677078,0.333794,0.0130684,2.19673,-1.45396,0.6,0.0,42220.0
1.5,396.334,-0.681325,3002.45,55.999991857556275,41.36356861953314,266.043,6.47604,3.62532,-11.9808,-0.845808,2.21772,-0.0528789,-11.112,3.54671,-0.710396,0.334387,0.0135481,2.20829,-1.45396,0.6,0.0,42220.0
1.52,401.653,-0.721908,3002.59,55.99999137255309,41.363616512187555,266.087,6.70771,3.69176,-12.2049,-0.874488,2.23542,-0.0554283,-11.0684,3.47759,-0.744423,0.335469,0.0139497,2.22284,-1.40396,0.6,0.0,42220.0
1.54,406.973,-0.764252,3002.73,55.99999086650438,41.363664413846045,266.13,6.9419,3.75659,-12.4281,-0.903804,2.25131,-0.0574775,-11.0265,3.4104,-0.779058,0.335952,0.01427,2.23193,-1.40396,0.6,0.0,42220.0
1.56,412.293,-0.808397,3002.87,55.99999033893211,41.36371231550454,266.174,7.17756,3.81985,-12.6506,-0.933762,2.26549,-0.0590112,-10.9865,3.34513,-0.814132,0.336379,0.0145065,2.24,-1.40396,0.6,0.0,42220.0
1.58,417.615,-0.854384,3003.02,55.99998978934629,41.36376023517117,266.217,7.41446,3.88156,-12.8724,-0.964369,2.27802,-0.060018,-10.949,3.28177,-0.849472,0.336752,0.0146567,2.24711,-1.40396,0.6,0.0,42220.0
1.6,422.936,-0.902251,3003.17,55.999989217292786,41.36380814583374,266.26,7.65242,3.94177,-13.0935,-0.995624,2.28899,-0.060491,-10.9143,3.22029,-0.884903,0.337075,0.0147187,2.2533,-1.40396,0.6,0.0,42220.0
1.62,428.259,-0.952038,3003.33,55.999988622293564,41.36385607450444,266.302,7.89124,4.00049,-13.314,-1.02753,2.29831,-0.0604275,-10.883,3.13785,-0.920258,0.337883,0.0146916,2.26247,-1.35396,0.6,0.0,42220.0
1.64,433.582,-1.00379,3003.49,55.99998800381083,41.36390400317514,266.345,8.13149,4.05732,-13.5339,-1.05997,2.30579,-0.0598284,-10.8553,3.05799,-0.955418,0.338092,0.0145753,2.26616,-1.35396,0.6,0.0,42220.0
1.66,438.906,-1.05754,3003.66,55.99998736145021,41.363951940849915,266.387,8.3721,4.11231,-13.7533,-1.09294,2.31154,-0.0586965,-10.8315,2.98067,-0.990207,0.338245,0.0143705,2.26884,-1.35396,0.6,0.0,42220.0
1.68,444.231,-1.11333,3003.83,55.99998669470976,41.36399988752876,266.429,8.61286,4.16551,-13.9724,-1.12643,2.31564,-0.0570391,-10.8121,2.90586,-1.02445,0.338344,0.014078,2.27056,-1.35396,0.6,0.0,42220.0
1.7,449.556,-1.17119,3004.01,55.99998600323096,41.36404783420761,266.471,8.85359,4.21696,-14.1911,-1.16044,2.31819,-0.0548674,-10.7972,2.8335,-1.05798,0.338391,0.013699,2.27137,-1.35396,0.6,0.0,42220.0
1.72,454.882,-1.23116,3004.19,55.99998528653577,41.36409578989053,266.512,9.09409,4.26671,-14.4096,-1.19494,2.3191,-0.0521965,-10.7871,2.7407,-1.09064,0.338926,0.0132359,2.27519,-1.30396,0.6,0.0,42220.0
1.74,460.209,-1.29329,3004.38,55.999984544026645,41.36414375457752,266.554,9.33493,4.31437,-14.6279,-1.2298,2.31821,-0.0490447,-10.782,2.65102,-1.12233,0.338862,0.0126917,2.27354,-1.30396,0.6,0.0,42220.0
1.76,465.536,-1.35759,3004.57,55.99998377558408,41.364191719264504,266.595,9.57505,4.36001,-14.8462,-1.26501,2.31561,-0.0454316,-10.782,2.5644,-1.1529,0.338743,0.0120701,2.27092,-1.30396,0.6,0.0,42220.0
1.78,470.864,-1.42412,3004.77,55.99998298049102,41.364239692955564,266.636,9.81425,4.40368,-15.0645,-1.30054,2.31141,-0.0413802,-10.7871,2.48077,-1.1822,0.338572,0.0113748,2.26736,-1.30396,0.6,0.0,42220.0
1.8,476.193,-1.4929,3004.97,55.99998215850844,41.3642876756507,266.677,10.0523,4.44544,-15.283,-1.33637,2.30571,-0.036917,-10.7975,2.40007,-1.21009,0.338351,0.0106098,2.26294,-1.30396,0.6,0.0,42220.0
1.82,481.522,-1.56395,3005.17,55.99998130939733,41.36433565834583,266.718,10.2892,4.48537,-15.5018,-1.37248,2.29843,-0.032071,-10.8132,2.29937,-1.23647,0.33862,0.00978,2.26156,-1.25396,0.6,0.0,42220.0
1.84,486.851,-1.63733,3005.38,55.99998043244064,41.36438364104096,266.759,10.5253,4.52307,-15.7209,-1.40871,2.28941,-0.0268734,-10.8341,2.20222,-1.26127,0.338292,0.00889083,2.25477,-1.25396,0.6,0.0,42220.0
1.86,492.182,-1.71306,3005.6,55.99997952739933,41.36443164174423,266.8,10.7596,4.55864,-15.9404,-1.44504,2.27876,-0.0213556,-10.8602,2.10856,-1.28439,0.337911,0.00794826,2.24704,-1.25396,0.6,0.0,42220.0
1.88,497.513,-1.79116,3005.82,55.99997859403442,41.364479642447506,266.84,10.9921,4.59213,-16.1605,-1.48143,2.26658,-0.015551,-10.8913,2.0183,-1.30574,0.337481,0.00695783,2.23843,-1.25396,0.6,0.0,42220.0
1.9,502.844,-1.87166,3006.04,55.99997763198734,41.36452764315078,266.881,11.2224,4.62363,-16.3813,-1.51787,2.25298,-0.00949503,-10.9273,1.93136,-1.32524,0.337004,0.00592544,2.22902,-1.25396,0.6,0.0,42220.0
1.92,508.176,-1.9546,3006.27,55.99997664078009,41.36457565285812,266.921,11.4504,4.65322,-16.6027,-1.55431,2.2379,-0.00322449,-10.968,1.82476,-1.34282,0.337021,0.0048573,2.22271,-1.20396,0.6,0.0,42220.0
1.94,513.509,-2.04,3006.5,55.999975620173636,41.36462367156954,266.962,11.6767,4.68052,-16.825,-1.59059,2.22116,0.00322315,-11.0132,1.72209,-1.3585,0.336444,0.00376019,2.21104,-1.20396,0.6,0.0,42220.0
1.96,518.842,-2.12788,3006.74,55.99997456992896,41.36467169028096,267.002,11.9003,4.70562,-17.0483,-1.62669,2.20289,0.00981286,-11.0625,1.62325,-1.37218,0.335825,0.00266611,2.19841,-1.20396,0.6,0.0,42220.0
1.98,524.176,-2.21827,3006.99,55.999973489687534,41.364719717996444,267.042,12.1211,4.72862,-17.2724,-1.66256,2.1832,0.0165081,-11.1155,1.52816,-1.3838,0.33517,0.00158168,2.18491,-1.20396,0.6,0.0,42220.0
2.0,529.51,-2.3112,3007.23,55.999972379090835,41.36476774571193,267.082,12.3387,4.74959,-17.4977,-1.69819,2.16219,0.02327,-11.1719,1.43673,-1.39333,0.334472,0.000487587,2.17066,-1.20396,0.6,0.0,42220.0
2.02,534.845,-2.40667,3007.48,55.99997123813886,41.364815782431485,267.123,12.5531,4.76861,-17.7241,-1.73352,2.14014,0.0299523,-10.7401,1.37184,-1.37989,0.333196,-0.00316074,2.15185,-1.25396,0.3,0.0,42220.0
2.04,540.18,-2.50472,3007.74,55.999970066353576,41.36486381915105,267.163,12.7633,4.78635,-17.9417,-1.76829,2.11739,0.036572,-10.3534,1.30943,-1.36499,0.332441,-0.00425985,2.1371,-1.25396,0.3,0.0,42220.0
2.06,545.516,-2.60536,3008.0,55.99996886361548,41.36491186487468,267.203,12.9702,4.80285,-18.1517,-1.80244,2.09401,0.0430696,-10.0077,1.24945,-1.3486,0.331666,-0.00534125,2.122,-1.25396,0.3,0.0,42220.0
2.08,550.853,-2.70861,3008.26,55.99996762968554,41.36495991960238,267.243,13.1737,4.8182,-18.3546,-1.83598,2.07006,0.0493883,-9.69917,1.19186,-1.33072,0.330873,-0.00639532,2.10659,-1.25396,0.3,0.0,42220.0
2.1,556.19,-2.81449,3008.53,55.99996636432475,41.36500797433008,267.283,13.3737,4.83244,-18.5514,-1.86886,2.0456,0.0554743,-9.42437,1.1366,-1.31138,0.330062,-0.00741289,2.09091,-1.25396,0.3,0.0,42220.0
2.12,561.528,-2.923,3008.8,55.999965067533104,41.365056038061844,267.323,13.5703,4.84565,-18.7426,-1.90107,2.02085,0.0612771,-9.18003,1.10662,-1.29063,0.328694,-0.00838533,2.0711,-1.30396,0.3,0.0,42220.0
2.14,566.866,-3.03415,3009.08,55.999963739191095,41.36510410179362,267.363,13.7628,4.85831,-18.9288,-1.93274,1.99612,0.0667498,-8.96306,1.07811,-1.26848,0.327872,-0.0093049,2.05577,-1.30396,0.3,0.0,42220.0
2.16,572.205,-3.14795,3009.35,55.99996237917921,41.36515217452946,267.403,13.9518,4.87048,-19.1107,-1.96384,1.97144,0.0718471,-8.77064,1.05102,-1.24504,0.327051,-0.0101643,2.0405,-1.30396,0.3,0.0,42220.0
2.18,577.544,-3.26442,3009.64,55.99996098725844,41.36520024726531,267.442,14.1376,4.88219,-19.2887,-1.99436,1.94684,0.0765284,-8.60013,1.02533,-1.2204,0.326232,-0.0109564,2.02531,-1.30396,0.3,0.0,42220.0
