time(1),x(2),y(3),h(4),lon(5),lat(6),v(7),vz(8),theta(9),phi(10),psi(11),alf(12),beta(13),p(14),q(15),r(16),nx(17),ny(18),nz(19),ele(20),ail(21),rud(22),throttle(23)
1.5,396.357,-0.639377,3002.07,55.99999235887243,41.363568826626775,266.111,4.98513,2.70318,-12.0262,-0.72696,1.63055,-0.00426188,-11.4414,2.53285,-0.65146,0.315328,0.00667767,1.82974,-1.45396,0.6,0.0,42220.0
1.52,401.678,-0.675724,3002.17,55.99999192449324,41.363616737289334,266.159,5.14304,2.75001,-12.2562,-0.750284,1.64451,-0.00623667,-11.4172,2.53448,-0.67628,0.315733,0.00697383,1.83897,-1.45396,0.6,0.0,42220.0
1.54,407.0,-0.713553,3002.28,55.99999147240282,41.36366465695597,266.207,5.30248,2.79668,-12.4857,-0.774289,1.65807,-0.00790993,-11.3937,2.53581,-0.701406,0.316125,0.00721982,1.84796,-1.45396,0.6,0.0,42220.0
1.56,412.323,-0.752898,3002.39,55.99999100219485,41.36371258562667,266.254,5.4634,2.84316,-12.7147,-0.798978,1.67126,-0.00927585,-11.3711,2.53685,-0.726738,0.316505,0.00741447,1.85671,-1.45396,0.6,0.0,42220.0
1.58,417.647,-0.793797,3002.5,55.999990513415185,41.36376052330145,266.302,5.62575,2.88946,-12.9434,-0.824354,1.68406,-0.0103308,-11.3496,2.53764,-0.752177,0.316873,0.007557,1.86523,-1.45396,0.6,0.0,42220.0
1.6,422.972,-0.836283,3002.62,55.999990005669446,41.3638084699803,266.349,5.78946,2.93555,-13.1717,-0.850416,1.6965,-0.0110735,-11.3297,2.53818,-0.77762,0.317229,0.00764699,1.87352,-1.45396,0.6,0.0,42220.0
1.62,428.297,-0.880394,3002.73,55.9999894785035,41.36385641665914,266.396,5.95448,2.98144,-13.3997,-0.877161,1.70857,-0.0115048,-11.3114,2.53849,-0.802968,0.317573,0.00768442,1.88159,-1.45396,0.6,0.0,42220.0
1.64,433.623,-0.926165,3002.86,55.999988931499075,41.36390437234206,266.442,6.12076,3.0271,-13.6273,-0.904585,1.72027,-0.0116278,-11.2949,2.53859,-0.828121,0.317906,0.00766964,1.88943,-1.45396,0.6,0.0,42220.0
1.66,438.951,-0.973632,3002.98,55.99998836422593,41.36395234603312,266.489,6.28825,3.07254,-13.8547,-0.932682,1.73163,-0.0114478,-11.2806,2.53849,-0.852981,0.318227,0.00760337,1.89706,-1.45396,0.6,0.0,42220.0
1.68,444.279,-1.02283,3003.11,55.99998777626578,41.36400031972418,266.535,6.45689,3.11775,-14.0819,-0.961443,1.74263,-0.010972,-11.2685,2.53821,-0.877452,0.318537,0.00748671,1.90447,-1.45396,0.6,0.0,42220.0
1.7,449.607,-1.0738,3003.24,55.99998716712865,41.36404829341524,266.581,6.62663,3.16272,-14.3088,-0.990858,1.75329,-0.0102098,-11.2587,2.53776,-0.901443,0.318835,0.00732111,1.91167,-1.45396,0.6,0.0,42220.0
1.72,454.937,-1.12658,3003.38,55.999986536360396,41.36409628511444,266.627,6.79742,3.20745,-14.5357,-1.02092,1.76361,-0.00917258,-11.2515,2.53716,-0.924865,0.319123,0.00710834,1.91866,-1.45396,0.6,0.0,42220.0
1.74,460.267,-1.1812,3003.52,55.9999858836025,41.36414427681365,266.673,6.9692,3.25192,-14.7624,-1.05161,1.7736,-0.00787341,-11.2468,2.53641,-0.947635,0.3194,0.00685051,1.92545,-1.45396,0.6,0.0,42220.0
1.76,465.599,-1.2377,3003.66,55.99998520837691,41.36419228652099,266.719,7.14194,3.29615,-14.9891,-1.08291,1.78327,-0.00632714,-11.2449,2.53552,-0.969673,0.319667,0.00655005,1.93204,-1.45396,0.6,0.0,42220.0
1.78,470.931,-1.29611,3003.81,55.99998451032512,41.36424029622833,266.764,7.31558,3.34012,-15.2159,-1.11481,1.79262,-0.00455022,-11.2456,2.53451,-0.990906,0.319923,0.00620966,1.93844,-1.45396,0.6,0.0,42220.0
1.8,476.264,-1.35648,3003.96,55.999983788849576,41.36428831493975,266.81,7.49006,3.38383,-15.4427,-1.14729,1.80165,-0.00256052,-11.2491,2.53339,-1.01127,0.32017,0.00583228,1.94464,-1.45396,0.6,0.0,42220.0
1.82,481.597,-1.41884,3004.11,55.99998304359175,41.36433633365117,266.855,7.66535,3.42728,-15.6696,-1.18033,1.81038,-0.000377253,-11.2553,2.53215,-1.0307,0.320407,0.00542114,1.95065,-1.45396,0.6,0.0,42220.0
1.84,486.932,-1.48324,3004.27,55.99998227395409,41.36438437037072,266.9,7.8414,3.47048,-15.8967,-1.21392,1.8188,0.00197926,-11.2642,2.53082,-1.04914,0.320633,0.00497964,1.95648,-1.45396,0.6,0.0,42220.0
1.86,492.267,-1.54969,3004.43,55.999981479817095,41.364432407090284,266.945,8.01815,3.51341,-16.1241,-1.24803,1.82693,0.0044882,-11.2758,2.5294,-1.06652,0.320857,0.00452384,1.96209,-1.45396,0.6,0.0,42220.0
1.88,497.603,-1.61826,3004.59,55.99998066034421,41.36448045281391,266.989,8.19557,3.55609,-16.3517,-1.28263,1.83478,0.00712698,-11.2898,2.5279,-1.08278,0.321074,0.00404848,1.96751,-1.45396,0.6,0.0,42220.0
1.9,502.939,-1.68896,3004.76,55.99997981541591,41.36452849853754,267.034,8.37359,3.5985,-16.5797,-1.31771,1.84234,0.0098721,-11.3063,2.52632,-1.09791,0.321282,0.00355503,1.97275,-1.45396,0.6,0.0,42220.0
1.92,508.277,-1.76184,3004.93,55.999978944434666,41.36457656226931,267.078,8.55218,3.64066,-16.808,-1.35324,1.84962,0.0126996,-11.3251,2.52467,-1.11186,0.321481,0.00304746,1.97782,-1.45396,0.6,0.0,42220.0
1.94,513.615,-1.83694,3005.11,55.99997804692243,41.36462462600108,267.122,8.73129,3.68257,-17.0368,-1.3892,1.85664,0.0155851,-11.3462,2.52296,-1.12463,0.321672,0.00252979,1.98272,-1.45396,0.6,0.0,42220.0
1.96,518.954,-1.9143,3005.28,55.99997712240117,41.364672698736925,267.166,8.91088,3.72423,-17.2661,-1.42557,1.86339,0.0185042,-11.3692,2.52119,-1.1362,0.321855,0.00200607,1.98745,-1.45396,0.6,0.0,42220.0
1.98,524.294,-1.99394,3005.47,55.99997617063187,41.36472078047684,267.209,9.09091,3.76563,-17.4959,-1.46231,1.86988,0.0214325,-11.3942,2.51937,-1.14659,0.32203,0.00148035,1.99202,-1.45396,0.6,0.0,42220.0
2.0,529.634,-2.07592,3005.65,55.99997519089747,41.36476886221675,267.253,9.27133,3.8068,-17.7262,-1.49941,1.87611,0.0243459,-11.4209,2.5175,-1.15579,0.322197,0.000956655,1.99643,-1.45396,0.6,0.0,42220.0
2.02,534.975,-2.16026,3005.84,55.999974182958965,41.36481695296074,267.296,9.45211,3.84772,-17.9571,-1.53684,1.88193,0.0271129,-10.958,2.49255,-1.14276,0.322903,-0.0021296,2.00459,-1.40396,0.3,0.0,42220.0
2.04,540.317,-2.24702,3006.03,55.99997314609929,41.364865052708794,267.34,9.63378,3.8881,-18.1787,-1.57403,1.88707,0.0297191,-10.5387,2.46811,-1.12945,0.323037,-0.0026623,2.00789,-1.40396,0.3,0.0,42220.0
2.06,545.659,-2.33623,3006.23,55.999972079959925,41.36491315245685,267.383,9.81557,3.92795,-18.392,-1.61098,1.89156,0.0321432,-10.1593,2.4442,-1.11589,0.32315,-0.00315701,2.01079,-1.40396,0.3,0.0,42220.0
2.08,551.002,-2.42794,3006.43,55.99997098394332,41.364961261208975,267.426,9.9974,3.9673,-18.5977,-1.64766,1.89543,0.0343653,-9.81583,2.42081,-1.10209,0.323243,-0.00361124,2.01332,-1.40396,0.3,0.0,42220.0
2.1,556.346,-2.52217,3006.63,55.999969857810456,41.365009378965176,267.469,10.1792,4.00615,-18.7965,-1.68408,1.8987,0.0363675,-9.50502,2.39797,-1.08809,0.323316,-0.00402269,2.01549,-1.40396,0.3,0.0,42220.0
2.12,561.691,-2.61895,3006.84,55.99996870120281,41.365057505725446,267.511,10.361,4.04455,-18.9892,-1.72022,1.90124,0.038134,-9.22369,2.35261,-1.07393,0.323917,-0.0043893,2.02123,-1.35396,0.3,0.0,42220.0
2.14,567.036,-2.71832,3007.05,55.999967513642346,41.365105632485715,267.554,10.5434,4.08205,-19.1762,-1.75593,1.9028,0.0396514,-8.969,2.30856,-1.05971,0.323936,-0.00470903,2.02192,-1.35396,0.3,0.0,42220.0
2.16,572.382,-2.82031,3007.27,55.99996629477054,41.36515376825005,267.596,10.7255,4.1187,-19.3581,-1.7912,1.90344,0.0409109,-8.7383,2.26581,-1.04549,0.323924,-0.00498022,2.02206,-1.35396,0.3,0.0,42220.0
2.18,577.728,-2.92495,3007.48,55.99996504422886,41.36520190401439,267.639,10.9071,4.15452,-19.5353,-1.82604,1.9032,0.0419054,-8.52916,2.22435,-1.03134,0.323884,-0.00520219,2.02168,-1.35396,0.3,0.0,42220.0
