time(1),x(2),y(3),h(4),lon(5),lat(6),v(7),vz(8),theta(9),phi(10),psi(11),alf(12),beta(13),p(14),q(15),r(16),nx_out(17),ny_out(18),nz_out(19),ele(20),ail(21),rud(22),throttle(23)
12.4,-115.8008918,-4079.518991,2954.932356,109.5189276,34.86384668,333.2325006,94.05157701,-23.03817749,178.5372467,-33.83972168,6.489482219,-0.293360642,2.512049923,15.47944863,-0.963858048,0.453600441,0.085657903,7.880292928,-2.552665042,0.204774709,0,42220
12.41,-116.317456,-4082.670136,2953.983577,109.5189082,34.86387062,333.2172052,94.87794116,-23.19265747,178.5566101,-33.82498169,6.495333344,-0.279192111,2.50447646,15.47716316,-1.046411526,0.453827986,0.081534655,7.886770632,-2.55211041,0.193180546,0,42220
12.42,-116.833476,-4085.818712,2953.026535,109.5188889,34.86389453,333.2020301,95.70418599,-23.34713745,178.5755157,-33.80941772,6.501054414,-0.264287447,2.493396804,15.47446612,-1.124188611,0.454048276,0.07719574,7.893132333,-2.551607563,0.180687604,0,42220
12.43,-117.3489473,-4088.964697,2952.061232,109.5188695,34.86391843,333.1869775,96.53029422,-23.5015564,178.5939484,-33.79302979,6.5066431,-0.248701379,2.479166425,15.4713974,-1.196989269,0.454261329,0.072657324,7.899375949,-2.551154337,0.167348473,0,42220
12.44,-117.8638649,-4092.108069,2951.08767,109.5188502,34.86394232,333.1720495,97.35624848,-23.65594482,178.611908,-33.77587891,6.512097568,-0.232489947,2.462128225,15.46799504,-1.264632384,0.454467202,0.067935941,7.905499947,-2.550747557,0.153217865,0,42220
12.45,-118.378224,-4095.248807,2950.105849,109.5188308,34.86396618,333.1572484,98.18203137,-23.81027222,178.629364,-33.75802612,6.517416451,-0.215710327,2.442612243,15.46429534,-1.326956001,0.454665962,0.063048437,7.911503108,-2.550384616,0.138352409,0,42220
12.46,-118.8920192,-4098.38689,2949.115773,109.5188115,34.86399002,333.1425763,99.00762542,-23.96453857,178.6463165,-33.73950195,6.522598817,-0.198420647,2.420935389,15.46033271,-1.38381751,0.4548577,0.058011925,7.917384634,-2.550062488,0.122810448,0,42220
12.47,-119.4052454,-4101.522297,2948.117443,109.5187923,34.86401384,333.1280354,99.8330132,-24.11877441,178.6627655,-33.72042847,6.527644147,-0.180679806,2.397401203,15.45613965,-1.435093765,0.455042524,0.052843723,7.923144037,-2.549778353,0.106651832,0,42220
12.48,-119.9178969,-4104.655007,2947.110861,109.518773,34.86403764,333.1136279,100.6581773,-24.27297974,178.6787262,-33.70077515,6.532552302,-0.162547292,2.372299653,15.45174691,-1.480681153,0.45522055,0.047561313,7.928781105,-2.549529725,0.089937706,0,42220
12.49,-120.4299682,-4107.784999,2946.09603,109.5187537,34.86406142,333.0993559,101.4831004,-24.42712402,178.6941833,-33.68066406,6.537323497,-0.144083002,2.34590696,15.44718335,-1.5204956,0.455391913,0.042182281,7.934295937,-2.549313965,0.072730299,0,42220
12.5,-120.9414536,-4110.912251,2945.072952,109.5187345,34.86408518,333.0852216,102.3077651,-24.58120728,178.7091522,-33.66015625,6.541958276,-0.125347063,2.318485447,15.44247587,-1.554472521,0.455556763,0.036724271,7.939688925,-2.549128243,0.055092718,0,42220
12.51,-121.4523472,-4114.036742,2944.041631,109.5187153,34.86410892,333.0712271,103.1321545,-24.73522949,178.7236633,-33.63928223,6.546457478,-0.106399653,2.290283437,15.43764953,-1.582566713,0.455715257,0.031204929,7.94496066,-2.548970059,0.037088733,0,42220
12.52,-121.9626433,-4117.158453,2943.002068,109.5186961,34.86413265,333.0573745,103.9562512,-24.88922119,178.7377014,-33.61810303,6.550822216,-0.087300822,2.261535167,15.43272758,-1.604752196,0.45586756,0.025641857,7.950111934,-2.548837071,0.018782571,0,42220
12.53,-122.4723358,-4120.277362,2941.954268,109.5186769,34.86415634,333.0436658,104.7800386,-25.04318237,178.7513123,-33.59671021,6.555053849,-0.068110324,2.23246074,15.42773163,-1.621021998,0.456013842,0.02005256,7.95514369,-2.548727365,0.000238707,0,42220
12.54,-122.9814187,-4123.393448,2940.898233,109.5186578,34.86418002,333.0301031,105.6034998,-25.197052,178.7645111,-33.57516479,6.559153957,-0.048887444,2.203266113,15.42268163,-1.631387888,0.45615428,0.014454399,7.960057067,-2.54863892,-0.01847834,0,42220
12.55,-123.489886,-4126.506691,2939.833967,109.5186386,34.86420368,333.0166885,106.4266182,-25.35092163,178.7773285,-33.55349731,6.563124319,-0.02969083,2.17414311,15.41759568,-1.63588006,0.456289065,0.008864542,7.964853421,-2.548569308,-0.037304211,0,42220
12.56,-123.9977316,-4129.617069,2938.761473,109.5186195,34.86422732,333.0034239,107.2493773,-25.50469971,178.7897797,-33.53179932,6.566966888,-0.010578329,2.145269471,15.41249059,-1.634546767,0.456418373,0.003299917,7.969534067,-2.548517522,-0.056174903,0,42220
12.57,-124.5049496,-4132.724563,2937.680755,109.5186004,34.86425093,332.9903112,108.0717611,-25.65844727,178.8018951,-33.51013184,6.570683774,0.008393164,2.116808932,15.40738147,-1.627453911,0.456542404,-0.002222833,7.974100623,-2.548481278,-0.075026964,0,42220
12.58,-125.0115339,-4135.829151,2936.591818,109.5185813,34.86427453,332.9773591,108.8937533,-25.81216431,178.8137207,-33.48855591,6.574286387,0.027170558,2.088765406,15.40226344,-1.614660178,0.456665112,-0.007528015,7.978006836,-2.54845959,-0.093797685,0,42220
12.59,-125.5174787,-4138.930814,2935.494665,109.5185623,34.8642981,332.9645772,109.7152904,-25.96582031,178.8252716,-33.46710205,6.577789447,0.045702229,2.061176076,15.39735328,-1.596231152,0.45677858,-0.012563125,7.981053974,-2.549097457,-0.112490352,0,42220
12.6,-126.0227785,-4142.029531,2934.389302,109.5185432,34.86432165,332.9519668,110.536291,-26.1194458,178.8365936,-33.44589233,6.581198287,0.063934083,2.034308444,15.39295808,-1.572276569,0.456875958,-0.017515679,7.983932963,-2.550600359,-0.131091854,0,42220
12.61,-126.5274279,-4145.125283,2933.275735,109.5185242,34.86434518,332.9395288,111.3567344,-26.27301025,178.8477173,-33.42492676,6.584519202,0.081813671,2.008339488,15.38907687,-1.542925393,0.456970175,-0.022370552,7.986768487,-2.552118116,-0.149483996,0,42220
12.62,-127.0314215,-4148.218049,2932.153969,109.5185052,34.86436868,332.9272641,112.1766112,-26.42657471,178.8586731,-33.40432739,6.58775804,0.099290266,1.98339777,15.38565839,-1.508323397,0.457063554,-0.027113549,7.989586238,-2.553510065,-0.167581085,0,42220
12.63,-127.5347541,-4151.307809,2931.024009,109.5184862,34.86439217,332.9151735,112.9959146,-26.58010864,178.8695068,-33.38409424,6.590920003,0.116314955,1.959582756,15.38264613,-1.468631718,0.457156545,-0.031731189,7.992394075,-2.554759553,-0.185313176,0,42220
12.64,-128.0374206,-4154.394544,2929.885863,109.5184673,34.86441563,332.9032576,113.8146385,-26.73361206,178.8802643,-33.36431885,6.594009648,0.132840752,1.936973783,15.37998567,-1.424025812,0.457249267,-0.036210628,7.995196418,-2.555870337,-0.20261853,0,42220
12.65,-128.5394157,-4157.478234,2928.739535,109.5184483,34.86443907,332.8915169,114.6327769,-26.88711548,178.8909607,-33.34506226,6.59703093,0.148822706,1.915634328,15.37762598,-1.374694581,0.457341764,-0.04053963,7.997996612,-2.556849741,-0.219440249,0,42220
12.66,-129.0407347,-4160.558858,2927.585032,109.5184294,34.86446248,332.8799522,115.4503244,-27.04058838,178.9016571,-33.32635498,6.59998724,0.164218005,1.895614128,15.37551961,-1.320839552,0.457434049,-0.044706578,8.00079738,-2.557705731,-0.235724825,0,42220
12.67,-129.5413727,-4163.636397,2926.422359,109.5184105,34.86448588,332.8685638,116.2672757,-27.19406128,178.9123993,-33.30825806,6.602881453,0.178986074,1.876950353,15.3736224,-1.262674076,0.457526129,-0.048700486,8.003601038,-2.558445524,-0.251421542,0,42220
12.68,-130.041325,-4166.710831,2925.251523,109.5183916,34.86450925,332.8573522,117.0836259,-27.34753418,178.9232025,-33.29083252,6.605715964,0.193088671,1.859668346,15.3718935,-1.200422517,0.457617987,-0.052511017,8.006409403,-2.559076546,-0.266482271,0,42220
12.69,-130.5405871,-4169.782139,2924.072529,109.5183728,34.86453259,332.8463179,117.8993698,-27.50100708,178.9341125,-33.27410889,6.608492733,0.206489966,1.843782177,15.37029518,-1.134319433,0.457709601,-0.056128504,8.009223921,-2.559605724,-0.280861443,0,42220
12.7,-131.0391548,-4172.850302,2922.885384,109.5183539,34.86455592,332.8354614,118.7145029,-27.65447998,178.9451752,-33.25814819,6.611213319,0.219156622,1.829295133,15.36879267,-1.06460874,0.457800934,-0.05954397,8.012045672,-2.560039655,-0.294516088,0,42220
12.71,-131.5370239,-4175.9153,2921.690094,109.5183351,34.86457922,332.824783,119.5290205,-27.80795288,178.9564209,-33.24298096,6.613878919,0.231057861,1.816200172,15.367354,-0.991542859,0.457891942,-0.062749141,8.014875394,-2.56038465,-0.30740591,0,42220
12.72,-132.0341904,-4178.977113,2920.486665,109.5183163,34.8646025,332.8142832,120.3429178,-27.96142578,178.9679108,-33.2286377,6.6164904,0.242165528,1.804480383,15.36594996,-0.915381855,0.457982572,-0.065736462,8.017713509,-2.560646758,-0.319493364,0,42220
12.73,-132.5306505,-4182.035719,2919.275103,109.5182976,34.86462575,332.8039625,121.1561904,-28.11489868,178.9796448,-33.21517944,6.619048335,0.25245414,1.794109451,15.36455386,-0.836392563,0.458072763,-0.068499113,8.020560146,-2.560831759,-0.330743734,0,42220
12.74,-133.0264009,-4185.091101,2918.055415,109.5182788,34.86464898,332.7938214,121.9688338,-28.26837158,178.9916687,-33.20263672,6.621553032,0.26190093,1.785052129,15.36314151,-0.754847708,0.458162446,-0.071031015,8.023415169,-2.560945202,-0.34112521,0,42220
12.75,-133.521438,-4188.143236,2916.827606,109.5182601,34.86467219,332.7838603,122.7808432,-28.42184448,179.0040283,-33.19104004,6.624004568,0.270485887,1.777264725,15.36169104,-0.671025013,0.45825155,-0.073326843,8.026278198,-2.560992378,-0.350608951,0,42220
12.76,-134.0157589,-4191.192106,2915.591684,109.5182414,34.86469537,332.7740797,123.5922143,-28.57531738,179.0167542,-33.18041992,6.626402811,0.27819178,1.770695597,15.36018281,-0.585206313,0.458339993,-0.075382028,8.029148636,-2.560978344,-0.359169139,0,42220
12.77,-134.5093606,-4194.237689,2914.347655,109.5182227,34.86471853,332.7644801,124.4029422,-28.7288208,179.0298462,-33.17077637,6.628747453,0.285004174,1.765285663,15.3585993,-0.497676663,0.458427695,-0.077192765,8.032025685,-2.56090793,-0.366783033,0,42220
12.78,-135.0022406,-4197.279966,2913.095524,109.518204,34.86474166,332.7550623,125.2130224,-28.8822937,179.0433655,-33.16220093,6.631038033,0.29091145,1.76096891,15.3569251,-0.408723446,0.458514565,-0.078756012,8.034908332,-2.560786056,-0.373431002,0,42220
12.79,-135.4943964,-4200.318916,2911.8353,109.5181854,34.86476477,332.7458266,126.0224499,-29.0357666,179.0573273,-33.15463257,6.633273961,0.295904798,1.757672924,15.35514648,-0.31863549,0.458600522,-0.080069492,8.037795517,-2.560616542,-0.379096554,0,42220
12.8,-135.9858259,-4203.35452,2910.566988,109.5181668,34.86478785,332.7367738,126.83122,-29.1892395,179.0717621,-33.14813232,6.63545454,0.299978218,1.755319413,15.35325158,-0.227702191,0.458685472,-0.08113169,8.040685935,-2.560403807,-0.383766358,0,42220
12.81,-136.4765273,-4206.386756,2909.290595,109.5181482,34.86481091,332.7279045,127.6393275,-29.3427124,179.0866699,-33.14273071,6.637578986,0.303128502,1.753824741,15.35123027,-0.136212638,0.458769324,-0.081941847,8.043578183,-2.560151884,-0.387430251,0,42220
12.82,-136.9664988,-4209.415605,2908.006127,109.5181296,34.86483394,332.7192193,128.4467674,-29.4961853,179.1020813,-33.13839722,6.63964645,0.305355217,1.753100469,15.34907397,-0.044454762,0.458851984,-0.082499958,8.046470751,-2.559864587,-0.390081241,0,42220
12.83,-137.455739,-4212.441045,2906.713591,109.5181111,34.86485695,332.710719,129.2535344,-29.6496582,179.1180267,-33.13516235,6.641656035,0.30666067,1.753053889,15.34677563,0.047285515,0.458933359,-0.082806759,8.049362042,-2.559545535,-0.391715493,0,42220
12.84,-137.9442469,-4215.463057,2905.412995,109.5180925,34.86487994,332.7024043,130.0596229,-29.8031311,179.1345062,-33.13302612,6.643606809,0.307049879,1.753588564,15.34432958,0.138725107,0.459013358,-0.082863718,8.05225038,-2.559198169,-0.392332317,0,42220
12.85,-138.4320216,-4218.481621,2904.104345,109.518074,34.86490289,332.6942759,130.8650275,-29.95657349,179.1515198,-33.13198853,6.645497825,0.30653052,1.754604871,15.34173145,0.229584572,0.459091887,-0.082673025,8.055134023,-2.558825767,-0.391934133,0,42220
12.86,-138.9190623,-4221.496715,2902.787648,109.5180555,34.86492583,332.6863346,131.6697424,-30.11001587,179.1690979,-33.13208008,6.647328133,0.305112885,1.756000531,15.33897801,0.319588912,0.459168862,-0.082237576,8.058011214,-2.558431138,-0.390526442,0,42220
12.87,-139.4053688,-4224.508319,2901.46291,109.5180371,34.86494873,332.6785813,132.4737617,-30.26342773,179.1872559,-33.13323975,6.649096789,0.302809813,1.757671143,15.33606724,0.408468333,0.459244188,-0.081560956,8.060880077,-2.558017514,-0.388117774,0,42220
12.88,-139.8909409,-4227.516413,2900.130139,109.5180187,34.86497161,332.6710165,133.2770791,-30.4168396,179.2059631,-33.13549805,6.650802872,0.299636637,1.759510712,15.3329981,0.495958998,0.459317783,-0.080647425,8.063738774,-2.557587441,-0.384719636,0,42220
12.89,-140.3757786,-4230.520977,2898.789342,109.5180002,34.86499446,332.6636413,134.0796886,-30.57022095,179.225235,-33.13882446,6.652445487,0.2956111,1.761412169,15.32977063,0.581803746,0.459389556,-0.079501894,8.066585374,-2.55714389,-0.380346453,0,42220
12.9,-140.8598824,-4233.521989,2897.440526,109.5179819,34.86501729,332.6564564,134.8815836,-30.72357178,179.2450867,-33.14321899,6.65402378,0.29075329,1.763267883,15.32638569,0.665752785,0.459459428,-0.078129908,8.069418002,-2.556689131,-0.375015493,0,42220
12.91,-141.3432527,-4236.519429,2896.083699,109.5179635,34.86504009,332.6494627,135.6827574,-30.87689209,179.2655029,-33.14865112,6.655536943,0.285085545,1.764970165,15.32284496,0.747564358,0.45952732,-0.076537622,8.072234749,-2.556225548,-0.36874679,0,42220
12.92,-141.8258904,-4239.513277,2894.718867,109.5179451,34.86506287,332.6426609,136.4832032,-31.0302124,179.2864685,-33.15509033,6.65698422,0.278632371,1.766411761,15.31915093,0.827005375,0.459593152,-0.074731777,8.075033696,-2.555755451,-0.361563059,0,42220
12.93,-142.3077966,-4242.503512,2893.346038,109.5179268,34.86508561,332.636052,137.282914,-31.1835022,179.3079681,-33.16256714,6.658364914,0.271420345,1.767486333,15.3153069,0.903852021,0.459656844,-0.072719675,8.077812896,-2.555281361,-0.353489601,0,42220
12.94,-142.7889723,-4245.490113,2891.965219,109.5179085,34.86510833,332.6296367,138.0818826,-31.33676147,179.3300171,-33.17102051,6.659678391,0.263478015,1.768088926,15.31131674,0.977890321,0.459718329,-0.070509152,8.080570494,-2.554805085,-0.344554208,0,42220
12.95,-143.2694192,-4248.473061,2890.576418,109.5178903,34.86513103,332.623416,138.8801016,-31.48995972,179.3525848,-33.18041992,6.660924085,0.254835799,1.768116428,15.30718492,1.04891668,0.459777537,-0.068108551,8.083304625,-2.554328555,-0.334787051,0,42220
12.96,-143.7491388,-4251.452333,2889.179642,109.517872,34.86515369,332.6173906,139.6775633,-31.64312744,179.3756561,-33.19070435,6.6621015,0.245525871,1.767468,15.30291633,1.116738379,0.459834408,-0.065526691,8.086013484,-2.553853331,-0.324220569,0,42220
12.97,-144.2281329,-4254.427911,2887.7749,109.5178538,34.86517633,332.6115613,140.47426,-31.79629517,179.3992004,-33.2019043,6.663210214,0.235582053,1.766045506,15.29851649,1.181174041,0.459888873,-0.062772839,8.088695213,-2.553381494,-0.312889353,0,42220
12.98,-144.7064035,-4257.399773,2886.362198,109.5178356,34.86519894,332.6059291,141.2701838,-31.94937134,179.4232178,-33.21395874,6.664249879,0.225039698,1.763753915,15.29399154,1.242054058,0.459940868,-0.05985668,8.091347985,-2.552915125,-0.300830021,0,42220
12.99,-145.1839529,-4260.367898,2884.941545,109.5178174,34.86522152,332.6004947,142.0653266,-32.10244751,179.4476624,-33.22683716,6.665220225,0.213935572,1.760501689,15.28934768,1.299220977,0.459990351,-0.056788281,8.093970183,-2.55245489,-0.288081091,0,42220
13,-145.6607832,-4263.332267,2883.512948,109.5177993,34.86524407,332.5952589,142.85968,-32.25543213,179.4725189,-33.24047852,6.66612106,0.202307728,1.75620115,15.28459182,1.352529852,0.460037255,-0.053578061,8.096559993,-2.552003187,-0.274682845,0,42220
13.01,-146.1368971,-4266.292858,2882.076415,109.5177811,34.8652666,332.5902226,143.6532357,-32.40841675,179.4977417,-33.25485229,6.666952268,0.190195384,1.75076883,15.27973092,1.40184855,0.460081546,-0.050236759,8.099115882,-2.551560591,-0.260677197,0,42220
13.02,-146.6122971,-4269.249651,2880.631955,109.517763,34.86528909,332.5853865,144.445985,-32.56130981,179.5233154,-33.26989746,6.667713815,0.177638797,1.744125797,15.27477256,1.447058023,0.460123164,-0.046775396,8.101636136,-2.551129356,-0.24610755,0,42220
13.03,-147.0869858,-4272.202626,2879.179576,109.517745,34.86531156,332.5807514,145.2379191,-32.71417236,179.5492096,-33.28561401,6.668405744,0.164679134,1.736197959,15.26972429,1.488052537,0.46016208,-0.043205245,8.10411933,-2.550709885,-0.231018652,0,42220
13.04,-147.5609662,-4275.151762,2877.719286,109.5177269,34.865334,332.5763181,146.0290292,-32.86697388,179.5753784,-33.3019104,6.669028176,0.151358342,1.72691635,15.26459415,1.524739858,0.460198248,-0.039537792,8.106563909,-2.550303939,-0.21545645,0,42220
13.05,-148.0342412,-4278.097038,2876.251093,109.5177089,34.86535641,332.5720873,146.8193063,-33.01974487,179.6017914,-33.3187561,6.66958131,0.137719015,1.716217388,15.25939028,1.5570414,0.460231637,-0.035784702,8.10896849,-2.549912395,-0.199467947,0,42220
13.06,-148.5068137,-4281.038435,2874.775006,109.5176909,34.86537879,332.5680599,147.6087413,-33.17242432,179.6284027,-33.33609009,6.670065425,0.123804268,1.704043116,15.25412117,1.584892336,0.460262212,-0.031957786,8.111331686,-2.549536602,-0.183101042,0,42220
13.07,-148.9786868,-4283.975931,2873.291032,109.5176729,34.86540114,332.5642364,148.3973248,-33.32507324,179.6551819,-33.35388184,6.670480875,0.109657599,1.690341413,15.24879522,1.608241654,0.460289957,-0.028068963,8.113652303,-2.549176891,-0.166404391,0,42220
13.08,-149.4498638,-4286.909507,2871.799182,109.517655,34.86542347,332.5606178,149.1850475,-33.47766113,179.6820831,-33.37207031,6.670828091,0.095322764,1.675066182,15.24342122,1.627052189,0.460314839,-0.024130223,8.11592906,-2.548834748,-0.149427244,0,42220
13.09,-149.9203476,-4289.839142,2870.299463,109.517637,34.86544576,332.5572046,149.9719001,-33.63015747,179.7090607,-33.390625,6.67110758,0.080843641,1.658177521,15.23800802,1.641300605,0.460336845,-0.020153597,8.118160871,-2.548510721,-0.132219299,0,42220
13.1,-150.3901416,-4292.764816,2868.791884,109.5176191,34.86546802,332.5539976,150.7578729,-33.78262329,179.7360535,-33.40945435,6.671319923,0.066264103,1.639641859,15.23256439,1.650977337,0.460355965,-0.016151114,8.120346743,-2.54820515,-0.11483055,0,42220
13.11,-150.8592489,-4295.686509,2867.276455,109.5176012,34.86549025,332.5509975,151.5429564,-33.93502808,179.7630615,-33.42849731,6.671465774,0.051627888,1.619432076,15.22709946,1.656086494,0.460372179,-0.012134772,8.122485641,-2.547919319,-0.097311132,0,42220
13.12,-151.3276728,-4298.6042,2865.753183,109.5175834,34.86551245,332.548205,152.327141,-34.08734131,179.7899933,-33.44775391,6.671545864,0.036978473,1.597527589,15.2216223,1.65664573,0.460385487,-0.008116501,8.124576738,-2.547653516,-0.079711174,0,42220
13.13,-151.7954164,-4301.51787,2864.222079,109.5175656,34.86553462,332.5456209,153.1104169,-34.23962402,179.8168182,-33.46710205,6.671560993,0.022358949,1.573914427,15.21614189,1.652686063,0.460395891,-0.004108129,8.126619319,-2.547407811,-0.062080647,0,42220
13.14,-152.2624828,-4304.427497,2862.683151,109.5175477,34.86555677,332.5432457,153.8927745,-34.3918457,179.8435059,-33.48657227,6.671512035,0.007811896,1.548585265,15.21066745,1.644251669,0.460403386,-0.000121349,8.12861263,-2.54718322,-0.044469219,0,42220
13.15,-152.7288753,-4307.333064,2861.136409,109.51753,34.86557887,332.5410801,154.674204,-34.54397583,179.8699799,-33.50601196,6.671399934,-0.006620732,1.521539448,15.20520808,1.63139963,0.460407983,0.003832317,8.130556143,-2.546979752,-0.02692611,0,42220
13.16,-153.1945969,-4310.234548,2859.581862,109.5175122,34.86560095,332.5391302,155.4546958,-34.69607544,179.8962097,-33.52545166,6.671232906,-0.020895689,1.492666563,15.19974816,1.614218243,0.46041289,0.007862374,8.132019783,-2.54679719,-0.009499948,0,42220
13.17,-153.6596506,-4313.131932,2858.01952,109.5174945,34.865623,332.5374022,156.2342056,-34.8480835,179.9221497,-33.5447998,6.671021085,-0.034970617,1.461914056,15.1944481,1.592814068,0.46041154,0.011974879,8.132879117,-2.547139374,0.007709358,0,42220
13.18,-154.1240399,-4316.025194,2856.449393,109.5174768,34.86564502,332.5358965,157.0126791,-35.00006104,179.9477386,-33.56399536,6.670767654,-0.048806879,1.429415339,15.18953764,1.567285571,0.460398908,0.016014636,8.133643303,-2.54812931,0.024622897,0,42220
13.19,-154.5877677,-4318.914317,2854.871492,109.5174591,34.865667,332.5346128,157.790103,-35.15194702,179.9729309,-33.58300781,6.67047653,-0.062366827,1.395248492,15.1850204,1.537739928,0.460384379,0.019971296,8.134403167,-2.549146459,0.041241307,0,42220
13.2,-155.0508372,-4321.799281,2853.285828,109.5174414,34.86568896,332.533551,158.5664717,-35.30380249,179.9976807,-33.60177612,6.670151345,-0.075613946,1.359469976,15.1808631,1.50429403,0.460369575,0.023834482,8.135176532,-2.550087205,0.057541363,0,42220
13.21,-155.5132512,-4324.680067,2851.69241,109.5174238,34.86571088,332.5327109,159.3417812,-35.45562744,-179.9780426,-33.62023926,6.669795299,-0.088512977,1.322129777,15.17702891,1.467074679,0.460354736,0.027594027,8.135968031,-2.550939115,0.073489793,0,42220
13.22,-155.9750124,-4327.556656,2850.09125,109.5174062,34.86573277,332.5320923,160.1160279,-35.60739136,-179.9543152,-33.6383667,6.669411175,-0.101030017,1.283278149,15.17348288,1.42621841,0.460339865,0.031240088,8.13677983,-2.551704715,0.089049581,0,42220
13.23,-156.4361235,-4330.429028,2848.482357,109.5173886,34.86575462,332.5316947,160.8892083,-35.75909424,-179.9311523,-33.65609741,6.669001367,-0.113132609,1.242968554,15.17019247,1.381871126,0.460324929,0.034763213,8.137613522,-2.552388141,0.10418286,0,42220
13.24,-156.8965868,-4333.297166,2846.865744,109.5173711,34.86577645,332.5315179,161.6613192,-35.9107666,-179.9086151,-33.67337036,6.668567914,-0.124789825,1.201258884,15.16712772,1.334187648,0.460309877,0.038154383,8.138470316,-2.552994055,0.118852277,0,42220
13.25,-157.3564047,-4336.161049,2845.241421,109.5173536,34.86579824,332.5315614,162.4323573,-36.06243896,-179.8867493,-33.69018555,6.668112532,-0.135972341,1.158211894,15.16426128,1.283331201,0.460294645,0.041405041,8.139351113,-2.553527318,0.133021657,0,42220
13.26,-157.815579,-4339.02066,2843.609397,109.5173361,34.86582,332.5318249,163.2023196,-36.21405029,-179.8655701,-33.70648193,6.667636649,-0.146652508,1.113895268,15.16156822,1.229472875,0.460279166,0.044507122,8.140256593,-2.553992542,0.14665635,0,42220
13.27,-158.2741117,-4341.875978,2841.969685,109.5173186,34.86584173,332.5323079,163.9712031,-36.3656311,-179.8451538,-33.72219849,6.667141435,-0.156804417,1.06838152,15.15902555,1.172791056,0.460263387,0.047453063,8.141187388,-2.554392943,0.159723437,0,42220
13.28,-158.7320044,-4344.726986,2840.322295,109.5173011,34.86586342,332.53301,164.7390049,-36.5171814,-179.8255005,-33.73733521,6.666627822,-0.166403957,1.021747801,15.15661237,1.113470838,0.460247238,0.05023583,8.142143825,-2.554732408,0.172191858,0,42220
13.29,-159.1892585,-4347.573665,2838.667238,109.5172837,34.86588508,332.5339307,165.5057221,-36.66870117,-179.8066711,-33.75180054,6.666096538,-0.175428866,0.974075664,15.15430968,1.051703421,0.460230654,0.052848929,8.143126101,-2.555014339,0.184032513,0,42220
13.3,-159.6458751,-4350.415996,2837.004525,109.5172663,34.86590671,332.5350697,166.2713518,-36.82022095,-179.7886963,-33.76559448,6.665548128,-0.183858783,0.925450802,15.15210019,0.987685493,0.460213567,0.055286421,8.144134282,-2.555241853,0.19521834,0,42220
13.31,-160.1018552,-4353.253961,2835.334166,109.5172489,34.8659283,332.5364265,167.0358912,-36.97167969,-179.7716064,-33.77865601,6.664982974,-0.19167528,0.875962762,15.14996836,0.921618602,0.460195907,0.057542934,8.145168259,-2.555418198,0.205724379,0,42220
13.32,-160.5571995,-4356.08754,2833.656172,109.5172316,34.86594986,332.5380008,167.7993376,-37.12316895,-179.7554321,-33.79101563,6.66440132,-0.198861906,0.825704651,15.1478999,0.853708519,0.46017762,0.059613673,8.146227952,-2.555545339,0.215527832,0,42220
13.33,-161.0119084,-4358.916715,2831.970555,109.5172143,34.86597139,332.539792,168.5616882,-37.27459717,-179.7401886,-33.80258179,6.663803287,-0.205404209,0.774772827,15.14588224,0.784164592,0.460158628,0.061494426,8.147312955,-2.555626763,0.224608109,0,42220
13.34,-161.4659821,-4361.741468,2830.277326,109.517197,34.86599288,332.5417998,169.3229403,-37.42602539,-179.7259216,-33.81332397,6.663188895,-0.211289763,0.723266578,15.1439037,0.7131991,0.460138884,0.063181576,8.14842304,-2.555663764,0.232946873,0,42220
13.35,-161.9194206,-4364.561781,2828.576495,109.5171797,34.86601434,332.5440239,170.083091,-37.5774231,-179.7126617,-33.82327271,6.662558075,-0.216508178,0.671287797,15.141954,0.641026598,0.46011832,0.064672099,8.149557689,-2.55565906,0.240528072,0,42220
13.36,-162.3722234,-4367.377635,2826.868074,109.5171625,34.86603576,332.5464637,170.8421376,-37.72879028,-179.7003937,-33.83236694,6.661910683,-0.221051119,0.618940646,15.14002378,0.567863265,0.460096885,0.065963572,8.150716436,-2.555614316,0.247337966,0,42220
13.37,-162.82439,-4370.189012,2825.152073,109.5171453,34.86605715,332.5491191,171.6000773,-37.88015747,-179.6891785,-33.84057617,6.661246516,-0.224912302,0.566331214,15.13810466,0.49392625,0.460074526,0.067054172,8.15189872,-2.555531308,0.253365149,0,42220
13.38,-163.2759196,-4372.995893,2823.428504,109.5171281,34.86607851,332.5519896,172.3569072,-38.03152466,-179.6790009,-33.84793091,6.660565324,-0.228087495,0.513567172,15.13618924,0.419433024,0.460051187,0.067942676,8.153103875,-2.555412095,0.258600562,0,42220
13.39,-163.7268109,-4375.79826,2821.697378,109.5171109,34.86609983,332.555075,173.1126247,-38.18286133,-179.6699066,-33.85437012,6.659866819,-0.230574512,0.460757424,15.13427096,0.344600733,0.460026821,0.068628459,8.154331234,-2.555258295,0.263037498,0,42220
13.4,-164.1770626,-4378.596096,2819.958705,109.5170938,34.86612111,332.5583748,173.8672266,-38.33416748,-179.6618652,-33.8598938,6.659150685,-0.232373195,0.40801175,15.13234379,0.269645564,0.460001389,0.06911149,8.155580149,-2.555070986,0.266671604,0,42220
13.41,-164.626673,-4381.389382,2818.212498,109.5170767,34.86614236,332.5618888,174.6207102,-38.48547363,-179.6549225,-33.86453247,6.658416585,-0.233485397,0.355440454,15.13040238,0.194782112,0.459974853,0.069392325,8.156849887,-2.554851492,0.269500869,0,42220
