time(1),x(2),y(3),h(4),lon(5),lat(6),v(7),vz(8),theta(9),phi(10),psi(11),alf(12),beta(13),p(14),q(15),r(16),nx_out(17),ny_out(18),nz_out(19),ele(20),ail(21),rud(22),throttle(23)
0.19,-0.68250415,-63.98282276,2999.997159,109.538225,34.83131761,320.2119223,-0.076278675,0.263591319,6.9204669,-24.60150146,0.289734176,-0.374446106,75.87980616,7.042219613,4.125708577,0.162392019,-0.020008196,1.397794566,-2.982265614,-5.817711303,0,42220
0.2,-0.716722792,-67.18350567,2999.998337,109.5382102,34.83134375,320.2273949,-0.117811556,0.328529775,7.679491997,-24.55206299,0.356723927,-0.409937208,78.9022061,7.533120126,4.260728036,0.16561724,-0.01153615,1.470455979,-2.981129721,-5.827524274,0,42220
0.21,-0.750823485,-70.38434429,3000.000002,109.5381954,34.83136989,320.2429777,-0.166431589,0.39749217,8.468813896,-24.49975586,0.427929973,-0.445317127,81.80705248,8.013064984,4.378069881,0.169148096,-0.002773818,1.547252968,-2.97409599,-5.834398164,0,42220
0.22,-0.784772778,-73.58533996,3000.002226,109.5381806,34.83139604,320.2586632,-0.222457139,0.470302045,9.287266731,-24.44467163,0.503196997,-0.480274442,84.59865003,8.480239662,4.477373624,0.172966311,0.006196965,1.62792486,-2.961767722,-5.838575877,0,42220
0.23,-0.818533657,-76.78649392,3000.005088,109.5381658,34.83142219,320.2744396,-0.286167551,0.546767712,10.13372803,-24.38677979,0.582349346,-0.514495954,87.28112245,8.933032906,4.558415374,0.177053056,0.015292371,1.712203353,-2.944719507,-5.840287072,0,42220
0.24,-0.852065438,-79.98780728,3000.008666,109.538151,34.83144834,320.2902906,-0.357802063,0.626684904,11.00711823,-24.32620239,0.665192674,-0.547668981,89.85840614,9.370026648,4.621107208,0.18138903,0.024426968,1.799813526,-2.923498455,-5.839763017,0,42220
0.25,-0.885323633,-83.18928095,3000.013041,109.5381362,34.83147449,320.3061962,-0.437558921,0.709839225,11.906394,-24.26293945,0.751515557,-0.579483603,92.33425246,9.789986712,4.665495948,0.185954536,0.033514204,1.890474834,-2.898625521,-5.837242934,0,42220
0.26,-0.918259875,-86.39091564,3000.018297,109.5381214,34.83150065,320.3221325,-0.525594695,0.796008289,12.8305521,-24.19708252,0.841091075,-0.609634869,94.71223378,10.19185422,4.691761194,0.190729561,0.04246696,1.983902085,-2.870596672,-5.832976488,0,42220
0.27,-0.950821839,-89.59271175,3000.024518,109.5381066,34.8315268,320.3380721,-0.62202381,0.884964287,13.77862453,-24.12869263,0.933678389,-0.637824931,96.99575136,10.57473757,4.700212581,0.195693855,0.051198104,2.079806445,-2.839883827,-5.827224454,0,42220
0.28,-0.982953205,-92.79466934,3000.031787,109.5380918,34.83155296,320.3539844,-0.72691829,0.976475298,14.74967575,-24.05786133,1.029024298,-0.663765096,99.18804401,10.93790489,4.691286247,0.200827015,0.059621072,2.177896441,-2.806935644,-5.820258466,0,42220
