time(1),x(2),y(3),h(4),lon(5),lat(6),v(7),vz(8),theta(9),phi(10),psi(11),alf(12),beta(13),p(14),q(15),r(16),nx_out(17),ny_out(18),nz_out(19),ele(20),ail(21),rud(22),throttle(23)
0.2,-0.708885953,-67.18638355,2999.999942,109.5382103,34.8313438,320.2665103,-0.009044089,-0.171691895,0.342837512,-24.97976685,-0.173581687,-0.02021871,1.036048751,0.146329931,0.070782458,0.179140675,0.004784919,1.021960643,-1.174736279,0.035362035,0,42220
0.21,-0.742597086,-70.38761776,3000.000054,109.5381955,34.83136995,320.2843655,-0.01113911,-0.170257568,0.353195846,-24.97903442,-0.172511578,-0.020764308,0.951339306,0.142844675,0.063630945,0.179134152,0.004994799,1.023162961,-1.173147732,0.037069857,0,42220
0.22,-0.776299158,-73.58903056,3000.000187,109.5381807,34.8313961,320.3022176,-0.013351966,-0.168823242,0.362707347,-24.97839355,-0.171496193,-0.021229192,0.869642225,0.138932696,0.056298179,0.179124417,0.005181061,1.024281239,-1.171733518,0.038644893,0,42220
0.23,-0.809991798,-76.79062191,3000.000344,109.5381659,34.83142225,320.3200662,-0.015674444,-0.167449951,0.371402055,-24.97781372,-0.170538352,-0.021612363,0.790893902,0.134657087,0.048812358,0.179111716,0.00534353,1.025316337,-1.170480279,0.040089268,0,42220
0.24,-0.843674667,-79.99239179,3000.000525,109.5381511,34.83144841,320.3379111,-0.01809842,-0.166107178,0.379309565,-24.97732544,-0.169640262,-0.021913088,0.715031071,0.130075648,0.041201589,0.179096283,0.0054821,1.026269429,-1.16937547,0.04140514,0,42220
0.25,-0.877347471,-83.19434015,3000.000731,109.5381363,34.83147456,320.3557522,-0.02061588,-0.164794922,0.386458635,-24.97689819,-0.168803571,-0.022130902,0.641990886,0.125241224,0.033493825,0.179078335,0.005596729,1.02714196,-1.16840733,0.042594738,0,42220
0.26,-0.911009948,-86.39646697,3000.000963,109.5381215,34.83150072,320.3735893,-0.023218955,-0.163543701,0.392877579,-24.9765625,-0.168029427,-0.022265606,0.571710982,0.120202032,0.025716794,0.179058074,0.005687444,1.027935611,-1.167564835,0.043660375,0,42220
0.27,-0.944661874,-89.59877221,3000.001222,109.5381067,34.83152688,320.3914222,-0.025899942,-0.162353516,0.398593932,-24.97628784,-0.167318525,-0.022317262,0.50412952,0.115001962,0.017897942,0.179035691,0.005754335,1.028652273,-1.166837658,0.044604458,0,42220
0.28,-0.978303067,-92.80125582,3000.001509,109.5380919,34.83155304,320.4092508,-0.028651319,-0.161193848,0.403634697,-24.97610474,-0.166671155,-0.022286188,0.439185224,0.109680876,0.010064366,0.179011363,0.005797557,1.029294008,-1.16621614,0.04542949,0,42220
0.29,-1.011933377,-96.00391776,3000.001823,109.538077,34.8315792,320.427075,-0.03146577,-0.160095215,0.408026248,-24.97601318,-0.166087243,-0.02217296,0.376817413,0.104274875,0.002242749,0.178985254,0.005817327,1.029863027,-1.165691253,0.046138072,0,42220
